No,shipment_order_no,awb_number,weight,origin_subdistrict,origin_postal_code,destination_subdistrict,destination_postal_code,rate_code,min_sla,max_sla,min_sla_api,max_sla_api
45220,TRD2023012705072,0136932300065613,1,Grogol,11450,Tanjung Gelumpang,24476,REG23,3,,,
45221,TRD2023012705076,0136932300065696,1,Grogol,11450,Tanjung Gelumpang,24476,REG23,3,,,
45222,TRD2023012705078,0136932300065456,1,Grogol,11450,Wawonduru,84251,REG23,3,,,
45223,TRD2023012705079,0136932300065530,1,Grogol,11450,Kebunayu,83363,REG23,3,,,
45224,TRD2023012705080,0136932300065571,1,Grogol,11450,Tomagoba,97813,REG23,5,,,
45225,TRD2023012705081,0136932300065662,1,Grogol,11450,Sangaji Utara,97751,REG23,2,,,
45226,TRD2023012705082,0136932300065399,1,Grogol,11450,Sangaji Utara,97751,REG23,2,,,
45227,TRD2023012705083,0136932300065597,1,Grogol,11450,Taa,84261,REG23,1,10,,
45228,TRD2023012705084,0136932300065241,1,Grogol,11450,Tanah Raja,97713,REG23,2,,,
45229,TRD2023012705085,0136932300065290,1,Grogol,11450,Dasan Baru,83553,REG23,3,,,
45230,TRD2023012705093,0136932300065712,1,Grogol,11450,Mokel Morid,86572,REG23,1,10,,
45231,TRD2023012705100,0136932300065746,1,Grogol,11450,Liselande,86111,REG23,5,,,
45232,TRD2023012705101,0136932300065811,1,Grogol,11450,Manola,87284,REG23,3,,,
45233,TRD2023012705106,0136932300065886,1,Grogol,11450,Bakunase Dua,85116,REG23,2,,,
45234,TRD2023012705108,0136932300066017,1,Grogol,11450,Bakunase Dua,85116,REG23,2,,,
45235,TRD2023012705110,0136932300066256,1,Grogol,11450,Kuler (Tunas Baru),99616,REG23,6,,,
45236,TRD2023012705112,0136932300065852,1,Grogol,11450,Samau,98118,REG23,6,,,
45237,TRD2023012705113,0136932300065944,1,Grogol,11450,Sereh,99352,REG23,6,,,
45238,TRD2023012705114,0136932300065985,1,Grogol,11450,Samau,98118,REG23,6,,,
45239,TRD2023012705120,0136932300066124,1,Grogol,11450,Sereh,99352,REG23,6,,,
45240,TRD2023012705122,0136932300066223,1,Grogol,11450,Bumi Wonorejo,98813,REG23,6,,,
45241,TRD2023012705124,0136932300066132,1,Grogol,11450,Parauto,98853,REG23,6,,,
45242,TRD2023012705125,0136932300065977,1,Grogol,11450,Kayu Putih,85228,REG23,2,,,
45243,TRD2023012705128,0136932300065928,1,Grogol,11450,Bumi Wonorejo,98813,REG23,6,,,
45244,TRD2023012705144,0136932300066090,1,Grogol,11450,Amban,98314,REG23,4,,,
45245,TRD2023012705146,0136932300066660,1,Grogol,11450,Imhasuma,98315,REG23,6,,,
45246,TRD2023012705148,0136932300066702,1,Grogol,11450,Bosi,98457,REG23,6,,,
45247,TRD2023012705153,0136932300066488,1,Grogol,11450,Kwadeware (Kanda),99358,REG23,6,,,
45248,TRD2023012705155,0136932300066439,1,Grogol,11450,Amban,98314,REG23,4,,,
45249,TRD2023012705157,0136932300066330,1,Grogol,11450,Bumi Wonorejo,98813,REG23,6,,,
45250,TRD2023012705159,0136932300066785,1,Grogol,11450,Ardipura,99223,REG23,6,,,
45251,TRD2023012705161,0136932300066496,1,Grogol,11450,Tri Manunggal,28464,REG23,2,,,
45252,TRD2023012705167,0136932300066413,1,Grogol,11450,Teluk Sono,28559,REG23,3,,,
45253,TRD2023012705171,0136932300066900,1,Grogol,11450,Soop,98413,REG23,2,,,
45254,TRD2023012705175,0136932300066314,1,Grogol,11450,Pinang Sebatang Barat,28772,REG23,3,,,
45255,TRD2023012705197,0136932300066405,1,Grogol,11450,Pangkajene,91611,REG23,5,,,
45256,TRD2023012705200,0136932300066991,1,Grogol,11450,Gantarangkeke,92461,REG23,5,,,
45257,TRD2023012705203,0136932300066504,1,Grogol,11450,Kalabbirang,92211,REG23,5,,,
45258,TRD2023012705210,0136932300066777,1,Grogol,11450,Bira,90243,REG23,2,,,
45259,TRD2023012705219,0136932300066892,1,Grogol,11450,Mandati III,93795,REG23,3,,,
45260,TRD2023012705222,0136932300067023,1,Grogol,11450,Tadiana Bungin,94892,REG23,5,,,
45261,TRD2023012705226,0136932300067130,1,Grogol,11450,Kawatuna,94233,REG23,2,,,
45262,TRD2023012705230,0136932300067064,1,Grogol,11450,Baru,94514,REG23,5,,,
45263,TRD2023012705233,0136932300067676,1,Grogol,11450,Uwuran Satu,95954,REG23,3,,,
45264,TRD2023012705235,0136932300067007,1,Grogol,11450,Wakorambu,93614,REG23,5,,,
45265,TRD2023012705242,0136932300067601,1,Grogol,11450,Passi 2,95751,REG23,5,,,
45266,TRD2023012705245,0136932300067320,1,Grogol,11450,Ehe,95375,REG23,5,,,
45267,TRD2023012705247,0136932300067395,1,Grogol,11450,Sindulang Satu,95239,REG23,2,,,
45268,TRD2023012705248,0136932300067528,1,Grogol,11450,Titiwungen Utara,95113,REG23,2,,,
45269,TRD2023012705249,0136932300067841,1,Grogol,11450,Girian Atas,95544,REG23,3,,,
45270,TRD2023012705250,0136932300067569,1,Grogol,11450,Girian Atas,95544,REG23,3,,,
45271,TRD2023012705252,0136932300067254,1,Grogol,11450,Makalisung,95379,REG23,5,,,
45272,TRD2023012705255,0136932300067577,1,Grogol,11450,Titiwungen Utara,95113,REG23,2,,,
45273,TRD2023012705257,0136932300067809,1,Grogol,11450,Bengkol,95251,REG23,2,,,
45274,TRD2023012705258,0136932300067353,1,Grogol,11450,Manado Tua Satu,95231,REG23,2,,,
45275,TRD2023012705261,0136932300067783,1,Grogol,11450,Balai Kurai Taji,25531,REG23,2,,,
45276,TRD2023012705264,0136932300067858,1,Grogol,11450,Kamasi,95442,REG23,5,,,
45277,TRD2023012705269,0136932300067189,1,Grogol,11450,Ampang,25154,REG23,1,,,
45278,TRD2023012705280,0136932300067593,1,Grogol,11450,Parbuluan II,22282,REG23,3,,,
45279,TRD2023012705288,0136932300067163,1,Grogol,11450,Lintongnihuta,22392,REG23,3,,,
45280,TRD2023012705289,0136932300067221,1,Grogol,11450,Huta Nagodang,22465,REG23,3,,,
45281,TRD2023012705292,0136932300067767,1,Grogol,11450,Ujung Batu,22564,REG23,3,,,
45282,TRD2023012705294,0136932300067262,1,Grogol,11450,Lae Monong,22565,REG23,3,,,
45283,TRD2023012705295,0136932300067361,1,Grogol,11450,Sangkar Nihuta,22312,REG23,2,,,
45284,TRD2023012705296,0136932300067486,1,Grogol,11450,Maluo,22864,REG23,1,10,,
45285,TRD2023012705297,0136932300067452,1,Grogol,11450,Aek Tolang Induk,22617,REG23,3,,,
45286,TRD2023012705307,0136932300067213,1,Grogol,11450,Kota Bangun,20243,REG23,1,,,
45287,TRD2023012802860,0136932300068575,1,Grogol,11450,Grandeng,97574,REG23,1,10,,
45288,TRD2023012802871,0136932300068625,1,Grogol,11450,Ardipura,99223,REG23,6,,,
45289,TRD2023012802874,0136932300068757,1,Grogol,11450,Wana Sari,75655,REG23,5,,,
45290,TRD2023012802877,0136932300068567,1,Grogol,11450,Batu Besar,29466,REG23,1,,,
45291,TRD2023012802878,0136932300068633,1,Grogol,11450,Bambu,91514,REG23,3,,,
45292,TRD2023012802883,0136932300068690,1,Grogol,11450,Binabo Julu,22763,REG23,3,,,
45293,TRD2023012802887,0136932300068682,1,Grogol,11450,Buntongi,94683,REG23,3,,,
45294,TRD2023012802891,0136932300068765,1,Grogol,11450,Penkase Oeleta,85231,REG23,2,,,
45295,TRD2023012802894,0733272300124327,1,Pekayon Jaya,17148,Pencong,90244,REG23,5,,,
45296,TRD2023012802895,0733272300124210,1,Pekayon Jaya,17148,Katurai/Katurei,25393,REG23,3,,,
45297,TRD2023012802897,0733272300124335,1,Pekayon Jaya,17148,Grandeng,97574,REG23,1,10,,
45298,TRD2023012802900,0733272300124301,1,Pekayon Jaya,17148,Tabang,95717,REG23,3,,,
45299,TRD2023012802904,0733272300124236,1,Pekayon Jaya,17148,Sasur Pantai,97753,REG23,5,,,
45300,TRD2023012802906,0733272300124293,1,Pekayon Jaya,17148,Neath,97573,REG23,1,10,,
45301,TRD2023012802918,0733272300124467,1,Pekayon Jaya,17148,Ranga,91711,REG23,3,,,
45302,TRD2023012802922,0733272300124715,1,Pekayon Jaya,17148,Lanci Jaya,84253,REG23,3,,,
45303,TRD2023012802923,0733272300124582,1,Pekayon Jaya,17148,Pulo Godang,22455,REG23,3,,,
45304,TRD2023012802925,0733272300124863,1,Pekayon Jaya,17148,Birobuli Utara,94231,REG23,2,,,
45305,TRD2023012802926,0733272300124806,1,Pekayon Jaya,17148,Lelabu,24552,REG23,3,,,
45306,TRD2023012802931,0733272300124822,1,Pekayon Jaya,17148,Sawai Itepo,97853,REG23,5,,,
45307,TRD2023012802933,0733272300124905,1,Pekayon Jaya,17148,Sangaji Utara,97751,REG23,2,,,
45308,TRD2023012802939,0733272300124442,1,Pekayon Jaya,17148,Gamalama,97721,REG23,2,,,
45309,TRD2023012802941,0733272300124897,1,Pekayon Jaya,17148,Sumeith/Sameith Pasinaro,97566,REG23,1,10,,
45310,TRD2023012802952,0733272300124640,1,Pekayon Jaya,17148,Danama,97594,REG23,1,10,,
45311,TRD2023012802957,0733272300124533,1,Pekayon Jaya,17148,Rada Mata,87255,REG23,1,10,,
45312,TRD2023012802962,0733272300124772,1,Pekayon Jaya,17148,Gamalama,97721,REG23,2,,,
45313,TRD2023012802963,0733272300124970,1,Pekayon Jaya,17148,Sangaji Utara,97751,REG23,2,,,
45314,TRD2023012802966,0733272300124962,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
45315,TRD2023012802967,0733272300124855,1,Pekayon Jaya,17148,Melasu Baru,77482,REG23,5,,,
45316,TRD2023012802969,0733272300124814,1,Pekayon Jaya,17148,Lanci Jaya,84253,REG23,3,,,
45317,TRD2023012802991,2534902300058409,1,Bunigeulis,45556,Ardipura,99223,REG23,2,,,
45318,TRD2023012802993,2534902300058359,1,Bunigeulis,45556,Amban,98314,REG23,4,,,
45319,TRD2023012802998,2534902300058367,1,Bunigeulis,45556,Mbruwandi (Bruwandi),98161,REG23,6,,,
45320,TRD2023012803003,2534902300058516,1,Bunigeulis,45556,Osso,99853,REG23,1,10,,
45321,TRD2023012803005,2534902300058532,1,Bunigeulis,45556,Wadio,98856,REG23,6,,,
45322,TRD2023012803007,2534902300058524,1,Bunigeulis,45556,Mbuwa,99910,REG23,6,,,
45323,TRD2023012803009,2534902300058433,1,Bunigeulis,45556,Traimelyan (Traimilyan),99469,REG23,6,,,
45324,TRD2023012803016,0434532300031778,1,A M P L A S,20148,Alue Rambong,24453,REG23,5,,,
45325,TRD2023012803018,0434532300031711,1,A M P L A S,20148,Sinampang,22261,REG23,1,,,
45326,TRD2023012803021,0434532300031760,1,A M P L A S,20148,Huta Gurgur,22396,REG23,1,,,
45327,TRD2023012803022,0434532300031737,1,A M P L A S,20148,Blang Punteuet,24375,REG23,3,,,
45328,TRD2023012803025,0434532300031703,1,A M P L A S,20148,Saribujandi/Saribu Janji,21167,REG23,1,,,
45329,TRD2023012803027,0434532300031752,1,A M P L A S,20148,Rura Julu Dolok,22452,REG23,1,,,
45330,TRD2023012803031,0434532300031877,1,A M P L A S,20148,Padang Maninjau,21455,REG23,1,,,
45331,TRD2023012803048,0930842300022654,1,Sukodadi,30154,Padang Mulia,33681,REG23,2,,,
45332,TRD2023012803057,0930842300022688,1,Sukodadi,30154,Labuhan Ratu Satu (I),34396,REG23,3,,,
45333,TRD2023012803063,2534902300058623,1,Bunigeulis,45556,Imandoa,98215,REG23,6,,,
45334,TRD2023012803066,2534902300058649,1,Bunigeulis,45556,Skow Mabo (Skouw Mabo ),99351,REG23,2,,,
45335,TRD2023012803068,2534902300058599,1,Bunigeulis,45556,Traimelyan (Traimilyan),99469,REG23,6,,,
45336,TRD2023012803069,2534902300058664,1,Bunigeulis,45556,Wadio,98856,REG23,6,,,
45337,TRD2023012803071,2534902300058540,1,Bunigeulis,45556,Ardipura,99223,REG23,2,,,
45338,TRD2023012803124,0733272300124988,1,Pekayon Jaya,17148,Liliama,97554,REG23,1,10,,
45339,TRD2023012803148,0733272300125068,1,Pekayon Jaya,17148,Gamalama,97721,REG23,2,,,
45340,TRD2023012803155,0434532300031901,1,A M P L A S,20148,Alur Lhok,24455,REG23,5,,,
45341,TRD2023012803157,0434532300031885,1,A M P L A S,20148,Kacaribu,22111,REG23,1,,,
45342,TRD2023012803164,0434532300032099,1,A M P L A S,20148,Meunasah Manyang Pagar Air,23371,REG23,5,,,
45343,TRD2023012803170,0434532300032040,1,A M P L A S,20148,Rura Julu Dolok,22452,REG23,1,,,
45344,TRD2023012803174,0434532300032032,1,A M P L A S,20148,Pahieme II,22563,REG23,1,,,
45345,TRD2023012803176,0434532300032529,1,A M P L A S,20148,S 1/Satu Aek Nabara,21451,REG23,1,,,
45346,TRD2023012803177,0434532300031976,1,A M P L A S,20148,Balimbing,22753,REG23,1,,,
45347,TRD2023012803181,0434532300032065,1,A M P L A S,20148,Tandam/Tandem Hulu Satu,20374,REG23,1,,,
45348,TRD2023012803182,0434532300032149,1,A M P L A S,20148,Seuneubok Cina,24457,REG23,5,,,
45349,TRD2023012803184,0434532300032172,1,A M P L A S,20148,Tandam/Tandem Hulu Satu,20374,REG23,1,,,
45350,TRD2023012803186,0434532300032388,1,A M P L A S,20148,Lam Lueng,23363,REG23,5,,,
45351,TRD2023012803210,0434532300032602,1,A M P L A S,20148,Pasar VI Natal,22987,REG23,1,,,
45352,TRD2023012803211,0434532300032420,1,A M P L A S,20148,Kacaribu,22111,REG23,1,,,
45353,TRD2023012803231,0434532300032578,1,A M P L A S,20148,Bekulap,20762,REG23,1,,,
45354,TRD2023012803252,0532932300028512,1,Kerobokan Kelod,80117,Kila,86452,REG23,5,,,
45355,TRD2023012803260,0532932300028694,1,Kerobokan Kelod,80117,Kalimbu Tilu,87253,REG23,1,10,,
45356,TRD2023012803264,0532932300028504,1,Kerobokan Kelod,80117,Jaibaru Timur,84119,REG23,2,,,
45357,TRD2023012803268,0532932300028603,1,Kerobokan Kelod,80117,Senawang,84373,REG23,5,,,
45358,TRD2023012803269,0532932300028751,1,Kerobokan Kelod,80117,Bakunase Dua,85116,REG23,1,,,
45359,TRD2023012803272,0532932300028736,1,Kerobokan Kelod,80117,Keramas,80581,REG23,1,,,
45360,TRD2023012803275,0532932300028769,1,Kerobokan Kelod,80117,Pohgading Timur,83654,REG23,1,10,,
45361,TRD2023012803304,0930842300022829,1,Sukodadi,30154,Aur Gading,37481,REG23,2,,,
45362,TRD2023012803307,0930842300022977,1,Sukodadi,30154,Sialang,37352,REG23,3,,,
45363,TRD2023012803311,0930842300023058,1,Sukodadi,30154,Lembah Kuamang,37252,REG23,3,,,
45364,TRD2023012803314,0930842300022803,1,Sukodadi,30154,Gunung Mas,32382,REG23,3,,,
45365,TRD2023012803316,0930842300023009,1,Sukodadi,30154,Tanah Tinggi,38657,REG23,3,,,
45366,TRD2023012803318,0930842300022936,1,Sukodadi,30154,Panaragan Jaya,34693,REG23,3,,,
45367,TRD2023012803320,0930842300023264,1,Sukodadi,30154,Tebing Tinggi,37216,REG23,3,,,
45368,TRD2023012803329,0930842300023033,1,Sukodadi,30154,Taba Padang,39182,REG23,3,,,
45369,TRD2023012803395,4727892300022948,1,Rintis,28155,Talang Mulia/Mulya,29355,REG23,3,,,
45370,TRD2023012803397,4727892300022955,1,Rintis,28155,Baloi Permai,29431,REG23,2,,,
45371,TRD2023012803399,4727892300022971,1,Rintis,28155,Sungai Teritip,29255,REG23,1,10,,
45372,TRD2023012803407,4727892300023011,1,Rintis,28155,Pematang Pudu,28784,REG23,3,,,
45373,TRD2023012803411,4727892300023516,1,Rintis,28155,Tri Manunggal,28464,REG23,3,,,
45374,TRD2023012803421,4727892300023466,1,Rintis,28155,Batu Merah,29452,REG23,2,,,
45375,TRD2023012803422,4727892300023391,1,Rintis,28155,Bungo Koto Tuo,26192,REG23,5,,,
45376,TRD2023012803431,4727892300023185,1,Rintis,28155,Pematang Pudu,28784,REG23,3,,,
45377,TRD2023012803440,4727892300023474,1,Rintis,28155,Tri Manunggal,28464,REG23,3,,,
45378,TRD2023012803459,4727892300023300,1,Rintis,28155,Bencah/Boncah Kesuma,28554,REG23,3,,,
45379,TRD2023012803483,0532932300029056,1,Kerobokan Kelod,80117,Abianbase,80515,REG23,1,,,
45380,TRD2023012803484,0532932300028850,1,Kerobokan Kelod,80117,Lodtunduh,80582,REG23,1,,,
45381,TRD2023012803485,0532932300028983,1,Kerobokan Kelod,80117,Pengeragoan (Pengragoan),82262,REG23,2,,,
45382,TRD2023012803505,0532932300029239,1,Kerobokan Kelod,80117,Kalembu Kuni,87217,REG23,2,,,
45383,TRD2023012803506,0532932300029049,1,Kerobokan Kelod,80117,Liselande,86111,REG23,1,10,,
45384,TRD2023012803508,0532932300029361,1,Kerobokan Kelod,80117,Teluk Kenari,85819,REG23,2,,,
45385,TRD2023012803511,0532932300029221,1,Kerobokan Kelod,80117,Cemagi,80351,REG23,1,,,
45386,TRD2023012803526,0532932300029254,1,Kerobokan Kelod,80117,Aplasi,85614,REG23,2,,,
45387,TRD2023012803531,0532932300029379,1,Kerobokan Kelod,80117,Lanci Jaya,84253,REG23,5,,,
45388,TRD2023012803535,0532932300029502,1,Kerobokan Kelod,80117,Malanuza,86461,REG23,5,,,
45389,TRD2023012803551,0733272300125118,1,Pekayon Jaya,17148,Marantutul,97464,REG23,1,10,,
45390,TRD2023012803552,0733272300125134,1,Pekayon Jaya,17148,Pediwang (Pidiwang),97764,REG23,5,,,
45391,TRD2023012803559,0733272300125183,1,Pekayon Jaya,17148,Dgandasuli (Gandasuli),97791,REG23,5,,,
45392,TRD2023012803563,0733272300125175,1,Pekayon Jaya,17148,Beja,86413,REG23,3,,,
45393,TRD2023012803568,0733272300125167,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
45394,TRD2023012803587,0733272300125290,1,Pekayon Jaya,17148,Pediwang (Pidiwang),97764,REG23,5,,,
45395,TRD2023012803588,0733272300125415,1,Pekayon Jaya,17148,Dgandasuli (Gandasuli),97791,REG23,5,,,
45396,TRD2023012803593,0733272300125258,1,Pekayon Jaya,17148,Ketsoblak,97611,REG23,1,10,,
45397,TRD2023012803595,0733272300125423,1,Pekayon Jaya,17148,Malanuza,86461,REG23,1,10,,
45398,TRD2023012803614,0733272300125233,1,Pekayon Jaya,17148,Marantutul,97464,REG23,1,10,,
45399,TRD2023012803620,0733272300125332,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
45400,TRD2023012803628,0733272300125399,1,Pekayon Jaya,17148,Sawai Itepo,97853,REG23,5,,,
45401,TRD2023012803630,0733272300125456,1,Pekayon Jaya,17148,Gamsungi,97762,REG23,3,,,
45402,TRD2023012803657,0733272300125449,1,Pekayon Jaya,17148,Bengkaung,83355,REG23,3,,,
45403,TRD2023012803666,0733272300125357,1,Pekayon Jaya,17148,Dgandasuli (Gandasuli),97791,REG23,5,,,
45404,TRD2023012803699,2534902300058839,1,Bunigeulis,45556,Mbuwa,99910,REG23,6,,,
45405,TRD2023012803700,2534902300058847,1,Bunigeulis,45556,Argasari,46122,REG23,3,,,
45406,TRD2023012803701,2534902300058789,1,Bunigeulis,45556,Klasbon,98362,REG23,6,,,
45407,TRD2023012803703,2534902300058805,1,Bunigeulis,45556,Skow Mabo (Skouw Mabo ),99351,REG23,2,,,
45408,TRD2023012803707,2534902300058854,1,Bunigeulis,45556,Skow Mabo (Skouw Mabo ),99351,REG23,2,,,
45409,TRD2023012803712,2534902300058870,1,Bunigeulis,45556,Bosi,98457,REG23,6,,,
45410,TRD2023012803722,2534902300059118,1,Bunigeulis,45556,Mbuwa,99910,REG23,6,,,
45411,TRD2023012803723,2534902300059290,1,Bunigeulis,45556,Sereh,99352,REG23,4,,,
45412,TRD2023012803726,2534902300058979,1,Bunigeulis,45556,Skow Mabo (Skouw Mabo ),99351,REG23,2,,,
45413,TRD2023012803727,2534902300059092,1,Bunigeulis,45556,Wadio,98856,REG23,6,,,
45414,TRD2023012803730,2534902300059274,1,Bunigeulis,45556,Bumi Wonorejo,98813,REG23,6,,,
45415,TRD2023012803735,2534902300059183,1,Bunigeulis,45556,Skow Mabo (Skouw Mabo ),99351,REG23,2,,,
45416,TRD2023012803741,2534902300059365,1,Bunigeulis,45556,Klademak,98416,REG23,2,,,
45417,TRD2023012803743,2534902300058987,1,Bunigeulis,45556,Amban,98314,REG23,4,,,
45418,TRD2023012803758,2534902300059134,1,Bunigeulis,45556,Sereh,99352,REG23,4,,,
45419,TRD2023012803953,0733272300125704,1,Pekayon Jaya,17148,Dulumai,94663,REG23,5,,,
45420,TRD2023012803964,0733272300125746,1,Pekayon Jaya,17148,Bandar Siantar,21174,REG23,3,,,
45421,TRD2023012803965,0733272300125829,1,Pekayon Jaya,17148,Balimbing,22753,REG23,3,,,
45422,TRD2023012803972,0733272300126371,1,Pekayon Jaya,17148,Koja (Utara-Selatan),14210,REG23,1,,,
45423,TRD2023012803984,0733272300125852,1,Pekayon Jaya,17148,Sumeith/Sameith Pasinaro,97566,REG23,1,10,,
45424,TRD2023012803992,0733272300126033,1,Pekayon Jaya,17148,Lepolima,86116,REG23,5,,,
45425,TRD2023012803999,0733272300126348,1,Pekayon Jaya,17148,Bengkol,95251,REG23,2,,,
45426,TRD2023012804005,0733272300126223,1,Pekayon Jaya,17148,Balongdowo,61271,REG23,1,,,
45427,TRD2023012804013,0733272300126017,1,Pekayon Jaya,17148,Bongopini,96121,REG23,2,,,
45428,TRD2023012804014,0733272300126322,1,Pekayon Jaya,17148,Kubang Jaya,28452,REG23,3,,,
45429,TRD2023012804021,0733272300126280,1,Pekayon Jaya,17148,Bosi,98457,REG23,6,,,
45430,TRD2023012804042,0733272300126389,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
45431,TRD2023012804071,0733272300126447,1,Pekayon Jaya,17148,Bara-Baraya Timur,90143,REG23,2,,,
45432,TRD2023012804072,0733272300126421,1,Pekayon Jaya,17148,Kalirejo,35365,REG23,3,,,
45433,TRD2023012804073,0733272300126462,1,Pekayon Jaya,17148,Grogol,11450,REG23,1,,,
45434,TRD2023012804082,0733272300126512,1,Pekayon Jaya,17148,Sukaria,78863,REG23,5,,,
45435,TRD2023012804105,2534902300059415,1,Bunigeulis,45556,Wongkaditi,96128,REG23,2,,,
45436,TRD2023012804219,0733272300126629,1,Pekayon Jaya,17148,Mekar Sari Raya,21161,REG23,3,,,
45437,TRD2023012804575,2534902300059449,1,Bunigeulis,45556,Donggala Kodi,94226,REG23,2,,,
45438,TRD2023012804577,2534902300059464,1,Bunigeulis,45556,Rumah Tiga,97234,REG23,2,,,
45439,TRD2023012804583,2534902300059696,1,Bunigeulis,45556,Bukit Tunggal,73112,REG23,2,,,
45440,TRD2023012804585,2534902300059548,1,Bunigeulis,45556,Diha,84173,REG23,3,,,
45441,TRD2023012804595,2534902300059506,1,Bunigeulis,45556,Skow Mabo (Skouw Mabo ),99351,REG23,2,,,
45442,TRD2023012804599,2534902300059498,1,Bunigeulis,45556,Tasuk,77352,REG23,5,,,
45443,TRD2023012804600,2534902300059647,1,Bunigeulis,45556,Mekar Jaya,93351,REG23,5,,,
45444,TRD2023012804604,2534902300059688,1,Bunigeulis,45556,Pampang,90231,REG23,1,,,
45445,TRD2023012804605,2534902300059829,1,Bunigeulis,45556,Muara Ore,72163,REG23,5,,,
45446,TRD2023012804612,2534902300059571,1,Bunigeulis,45556,Binanun,77453,REG23,5,,,
45447,TRD2023012804877,0733272300126785,1,Pekayon Jaya,17148,Klasbon,98362,REG23,6,,,
45448,TRD2023012804881,0733272300126793,1,Pekayon Jaya,17148,Ngalukoja,86381,REG23,5,,,
45449,TRD2023012804884,0733272300126819,1,Pekayon Jaya,17148,Mbuwa,99910,REG23,6,,,
45450,TRD2023012804885,0733272300126884,1,Pekayon Jaya,17148,Sawai Itepo,97853,REG23,5,,,
45451,TRD2023012804890,0733272300126876,1,Pekayon Jaya,17148,Neath,97573,REG23,1,10,,
45452,TRD2023012804891,0733272300126843,1,Pekayon Jaya,17148,Marantutul,97464,REG23,1,10,,
45453,TRD2023012804896,0733272300126918,1,Pekayon Jaya,17148,Ardipura,99223,REG23,2,,,
45454,TRD2023012804903,0733272300127114,1,Pekayon Jaya,17148,Man-Gega,97795,REG23,5,,,
45455,TRD2023012804904,0733272300127908,1,Pekayon Jaya,17148,Anapalu,87282,REG23,1,10,,
45456,TRD2023012804906,0733272300127023,1,Pekayon Jaya,17148,Beja,86413,REG23,3,,,
45457,TRD2023012804909,0733272300127379,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
45458,TRD2023012804914,0733272300127106,1,Pekayon Jaya,17148,Kila,86452,REG23,1,10,,
45459,TRD2023012804916,0733272300127056,1,Pekayon Jaya,17148,Gamsungi,97762,REG23,3,,,
