No,originPostalCode,originDistrictName,originCityName,originProvince,originLat,originLong,destinationPostalCode,destDistrictName,destinationCityName,destProvince,destinationLat,destinationLong
4248,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75391,Loa Janan,Kutai Kartanegara,Kalimantan Timur,0,0
4249,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75571,Loa Kulu,Kutai Kartanegara,Kalimantan Timur,0,0
4250,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75385,Marang Kayu,Kutai Kartanegara,Kalimantan Timur,0,0
4251,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75382,Muara Badak,Kutai Kartanegara,Kalimantan Timur,0,0
4252,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75263,Muara Jawa,Kutai Kartanegara,Kalimantan Timur,0,0
4253,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75553,Muara Kaman,Kutai Kartanegara,Kalimantan Timur,0,0
4254,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75562,Muara Muntai,Kutai Kartanegara,Kalimantan Timur,0,0
4255,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75559,Muara Wis,Kutai Kartanegara,Kalimantan Timur,0,0
4256,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75276,Samboja (Semboja),Kutai Kartanegara,Kalimantan Timur,0,0
4257,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75256,Sanga-sanga,Kutai Kartanegara,Kalimantan Timur,0,0
4258,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75552,Sebulu,Kutai Kartanegara,Kalimantan Timur,0,0
4259,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75511,Tenggarong,Kutai Kartanegara,Kalimantan Timur,0,0
4260,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75572,Tenggarong Seberang,Kutai Kartanegara,Kalimantan Timur,0,0
4261,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75618,Bengalon,Kutai Timur,Kalimantan Timur,0,0
4262,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75556,Busang,Kutai Timur,Kalimantan Timur,0,0
4263,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75618,Kaliorang,Kutai Timur,Kalimantan Timur,0,0
4264,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75684,Karangan,Kutai Timur,Kalimantan Timur,0,0
4265,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75619,Kaubun,Kutai Timur,Kalimantan Timur,0,0
4266,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75555,Kongbeng,Kutai Timur,Kalimantan Timur,0,0
4267,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75656,Long Mesangat (Mesengat),Kutai Timur,Kalimantan Timur,0,0
4268,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75656,Muara Ancalong,Kutai Timur,Kalimantan Timur,0,0
4269,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75654,Muara Bengkal,Kutai Timur,Kalimantan Timur,0,0
4270,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75655,Muara Wahau,Kutai Timur,Kalimantan Timur,0,0
4271,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75683,Rantau Pulung,Kutai Timur,Kalimantan Timur,0,0
4272,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75685,Sandaran,Kutai Timur,Kalimantan Timur,0,0
4273,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75683,Sangatta Selatan,Kutai Timur,Kalimantan Timur,0,0
4274,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75683,Sangatta Utara,Kutai Timur,Kalimantan Timur,0,0
4275,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75684,Sangkulirang,Kutai Timur,Kalimantan Timur,0,0
4276,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75555,Telen,Kutai Timur,Kalimantan Timur,0,0
4277,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75682,Teluk Pandan,Kutai Timur,Kalimantan Timur,0,0
4278,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,76261,Batu Engau,Paser,Kalimantan Timur,0,0
4279,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,76252,Batu Sopang,Paser,Kalimantan Timur,0,0
4280,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,76281,Kuaro,Paser,Kalimantan Timur,0,0
4281,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,76282,Long Ikis,Paser,Kalimantan Timur,0,0
4282,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,76283,Long Kali,Paser,Kalimantan Timur,0,0
4283,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,76253,Muara Komam,Paser,Kalimantan Timur,0,0
4284,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,76252,Muara Samu,Paser,Kalimantan Timur,0,0
4285,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,76271,Pasir Belengkong,Paser,Kalimantan Timur,0,0
4286,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,76251,Tanah Grogot,Paser,Kalimantan Timur,0,0
4287,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,27324,Tanjung Harapan,"Solok, Kota",Sumatera Barat,0,0
4288,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,76285,Babulu,Penajam Paser Utara,Kalimantan Timur,0,0
4289,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,76143,Penajam,Penajam Paser Utara,Kalimantan Timur,0,0
4290,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,76147,Sepaku,Penajam Paser Utara,Kalimantan Timur,0,0
4291,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,76284,Waru,Penajam Paser Utara,Kalimantan Timur,0,0
4292,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75131,Loa Janan Ilir,Samarinda,Kalimantan Timur,0,0
4293,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75253,Palaran,Samarinda,Kalimantan Timur,0,0
4294,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75117,Samarinda Ilir,Samarinda,Kalimantan Timur,0,0
4295,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75121,Samarinda Kota,Samarinda,Kalimantan Timur,0,0
4296,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75131,Samarinda Seberang,Samarinda,Kalimantan Timur,0,0
4297,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75124,Samarinda Ulu,Samarinda,Kalimantan Timur,0,0
4298,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75119,Samarinda Utara,Samarinda,Kalimantan Timur,0,0
4299,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75114,Sambutan,Samarinda,Kalimantan Timur,0,0
4300,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75126,Sungai Kunjang,Samarinda,Kalimantan Timur,0,0
4301,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30661,Sungai Pinang,Ogan Ilir,Sumatera Selatan,0,0
4302,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77261,Peso,Bulungan (Bulongan),Kalimantan Utara,0,0
4303,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77261,Peso Hilir/ilir,Bulungan (Bulongan),Kalimantan Utara,0,0
4304,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77281,BUNYU,Bulungan (Bulongan),Kalimantan Utara,0,0
4305,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77263,Sekatak,Bulungan (Bulongan),Kalimantan Utara,0,0
4306,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77211,Tanjung Palas,Bulungan (Bulongan),Kalimantan Utara,0,0
4307,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77217,Tanjung Palas Barat,Bulungan (Bulongan),Kalimantan Utara,0,0
4308,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77216,Tanjung Palas Tengah,Bulungan (Bulongan),Kalimantan Utara,0,0
4309,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77215,Tanjung Palas Timur,Bulungan (Bulongan),Kalimantan Utara,0,0
4310,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77218,Tanjung Palas Utara,Bulungan (Bulongan),Kalimantan Utara,0,0
4311,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77212,Tanjung Selor,Bulungan (Bulongan),Kalimantan Utara,0,0
4312,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77562,Bahau Hulu,Malinau,Kalimantan Utara,0,0
4313,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77573,Kayan Selatan,Malinau,Kalimantan Utara,0,0
4314,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77554,Malinau Barat,Malinau,Kalimantan Utara,0,0
4315,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77550,Malinau Kota,Malinau,Kalimantan Utara,0,0
4316,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77551,Malinau Selatan,Malinau,Kalimantan Utara,0,0
4317,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77552,Malinau Selatan Hilir,Malinau,Kalimantan Utara,0,0
4318,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77553,Malinau Selatan Hulu,Malinau,Kalimantan Utara,0,0
4319,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77557,Malinau Utara,Malinau,Kalimantan Utara,0,0
4320,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77555,Mentarang,Malinau,Kalimantan Utara,0,0
4321,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77155,Mentarang Hulu,Malinau,Kalimantan Utara,0,0
4322,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77562,Pujungan,Malinau,Kalimantan Utara,0,0
4323,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77573,Sungai Boh,Malinau,Kalimantan Utara,0,0
4324,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77555,Sungai Tubu,Malinau,Kalimantan Utara,0,0
4325,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77456,Krayan,Nunukan,Kalimantan Utara,0,0
4326,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77456,Krayan Selatan,Nunukan,Kalimantan Utara,0,0
4327,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77457,Lumbis,Nunukan,Kalimantan Utara,0,0
4328,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77457,Lumbis Ogong,Nunukan,Kalimantan Utara,0,0
4329,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77482,Nunukan,Nunukan,Kalimantan Utara,0,0
4330,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77482,Nunukan Selatan,Nunukan,Kalimantan Utara,0,0
4331,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77483,Sebatik,Nunukan,Kalimantan Utara,0,0
4332,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77483,Sebatik Barat,Nunukan,Kalimantan Utara,0,0
4333,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77483,Sebatik Tengah,Nunukan,Kalimantan Utara,0,0
4334,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77483,Sebatik Timur,Nunukan,Kalimantan Utara,0,0
4335,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77483,Sebatik Utara,Nunukan,Kalimantan Utara,0,0
4336,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77482,Sebuku,Nunukan,Kalimantan Utara,0,0
4337,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77482,Sei Menggaris,Nunukan,Kalimantan Utara,0,0
4338,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77453,Sembakung,Nunukan,Kalimantan Utara,0,0
4339,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77482,Tulin Onsoi,Nunukan,Kalimantan Utara,0,0
4340,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77152,Betayau,Tana Tidung,Kalimantan Utara,0,0
4341,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77152,Sesayap,Tana Tidung,Kalimantan Utara,0,0
4342,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77152,Sesayap Hilir,Tana Tidung,Kalimantan Utara,0,0
4343,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77453,Tana Lia (Tanah Lia),Tana Tidung,Kalimantan Utara,0,0
4344,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77112,Tarakan Barat,Tarakan,Kalimantan Utara,0,0
4345,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77113,Tarakan Tengah,Tarakan,Kalimantan Utara,0,0
4346,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77115,Tarakan Timur,Tarakan,Kalimantan Utara,0,0
4347,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,77116,Tarakan Utara,Tarakan,Kalimantan Utara,0,0
4348,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91415,Banggae,Majene,Sulawesi Barat,0,0
4349,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91453,Banggae Timur,Majene,Sulawesi Barat,0,0
4350,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91453,Malunda,Majene,Sulawesi Barat,0,0
4351,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91451,Pamboang,Majene,Sulawesi Barat,0,0
4352,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91452,Tammeredo Sendana,Majene,Sulawesi Barat,0,0
4353,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91452,Tubo (Tubo Sendana),Majene,Sulawesi Barat,0,0
4354,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91453,Ulumunda,Majene,Sulawesi Barat,0,0
4355,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91373,Aralle (Arrale),Mamasa,Sulawesi Barat,0,0
4356,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91366,Balla,Mamasa,Sulawesi Barat,0,0
4357,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91371,Bambang,Mamasa,Sulawesi Barat,0,0
4358,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91373,Buntumalangka,Mamasa,Sulawesi Barat,0,0
4359,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91362,Mamasa,Mamasa,Sulawesi Barat,0,0
4360,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91371,Mambi,Mamasa,Sulawesi Barat,0,0
4361,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91371,Mehalaan,Mamasa,Sulawesi Barat,0,0
4362,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91361,Messawa,Mamasa,Sulawesi Barat,0,0
4363,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91363,Nosu,Mamasa,Sulawesi Barat,0,0
4364,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91363,Pana,Mamasa,Sulawesi Barat,0,0
4365,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91371,Rantebulahan Timur,Mamasa,Sulawesi Barat,0,0
4366,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91365,Sesena Padang,Mamasa,Sulawesi Barat,0,0
4367,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91361,Sumarorong,Mamasa,Sulawesi Barat,0,0
4368,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,75558,Tabang,Kutai Kartanegara,Kalimantan Timur,0,0
4369,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91372,Tabulahan,Mamasa,Sulawesi Barat,0,0
4370,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91366,Tanduk Kalua,Mamasa,Sulawesi Barat,0,0
4371,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91365,Tawalian,Mamasa,Sulawesi Barat,0,0
4372,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91562,Bonehau,Mamuju,Sulawesi Barat,0,0
4373,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91561,Kalukku,Mamuju,Sulawesi Barat,0,0
4374,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91562,Kalumpang,Mamuju,Sulawesi Barat,0,0
4375,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91566,Karossa,Mamuju Tengah,Sulawesi Barat,0,0
4376,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91512,Kep. Bala Balakang,Mamuju,Sulawesi Barat,0,0
4377,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91511,Mamuju,Mamuju,Sulawesi Barat,0,0
4378,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91567,Pangale,Mamuju Tengah,Sulawesi Barat,0,0
4379,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91563,Papalang,Mamuju,Sulawesi Barat,0,0
4380,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91563,Sampaga,Mamuju,Sulawesi Barat,0,0
4381,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91512,Simboro Dan Kepulauan,Mamuju,Sulawesi Barat,0,0
4382,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91352,Tapalang,Mamuju,Sulawesi Barat,0,0
4383,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91352,Tapalang Barat,Mamuju,Sulawesi Barat,0,0
4384,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91565,Tobadak,Mamuju Tengah,Sulawesi Barat,0,0
4385,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91562,Tommo,Mamuju,Sulawesi Barat,0,0
4386,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91564,Topoyo,Mamuju Tengah,Sulawesi Barat,0,0
4387,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91574,Bambaira,Mamuju Utara,Sulawesi Barat,0,0
4388,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91575,Bambalamotu,Mamuju Utara,Sulawesi Barat,0,0
4389,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91572,Baras,Mamuju Utara,Sulawesi Barat,0,0
4390,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91572,Bulu Taba,Mamuju Utara,Sulawesi Barat,0,0
4391,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91573,Dapurang,Mamuju Utara,Sulawesi Barat,0,0
4392,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91573,Duripoku,Mamuju Utara,Sulawesi Barat,0,0
4393,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91572,Lariang,Mamuju Utara,Sulawesi Barat,0,0
4394,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91571,Pasangkayu,Mamuju Utara,Sulawesi Barat,0,0
4395,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91571,Pedongga,Mamuju Utara,Sulawesi Barat,0,0
4396,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91574,Sarjo,Mamuju Utara,Sulawesi Barat,0,0
4397,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91573,Sarudu,Mamuju Utara,Sulawesi Barat,0,0
4398,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91571,Tikke Raya,Mamuju Utara,Sulawesi Barat,0,0
4399,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,96365,Alu (Allu),Polewali Mandar,Sulawesi Barat,0,0
4400,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91315,Anreapi,Polewali Mandar,Sulawesi Barat,0,0
4401,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91354,Balanipa,Polewali Mandar,Sulawesi Barat,0,0
4402,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91312,Binuang,Polewali Mandar,Sulawesi Barat,0,0
4403,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91353,Bulo,Polewali Mandar,Sulawesi Barat,0,0
4404,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91353,Campalagian,Polewali Mandar,Sulawesi Barat,0,0
4405,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91321,Limboro,Polewali Mandar,Sulawesi Barat,0,0
4406,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91353,Luyo,Polewali Mandar,Sulawesi Barat,0,0
4407,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91353,Mapilli,Polewali Mandar,Sulawesi Barat,0,0
4408,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91352,Matakali,Polewali Mandar,Sulawesi Barat,0,0
4409,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91352,Matangnga,Polewali Mandar,Sulawesi Barat,0,0
4410,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91311,Polewali,Polewali Mandar,Sulawesi Barat,0,0
4411,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91352,Tapango,Polewali Mandar,Sulawesi Barat,0,0
4412,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91354,Tinambung,Polewali Mandar,Sulawesi Barat,0,0
4413,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91355,Tubbi Taramanu (Tutar/tutallu),Polewali Mandar,Sulawesi Barat,0,0
4414,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91352,Wonomulyo,Polewali Mandar,Sulawesi Barat,0,0
4415,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92411,Bantaeng,Bantaeng,Sulawesi Selatan,0,0
4416,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92451,Bissappu,Bantaeng,Sulawesi Selatan,0,0
4417,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92415,Eremerasa,Bantaeng,Sulawesi Selatan,0,0
4418,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92461,Gantarang Keke (Gantareng Keke),Bantaeng,Sulawesi Selatan,0,0
4419,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92461,Pajukukang,Bantaeng,Sulawesi Selatan,0,0
4420,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92451,Sinoa,Bantaeng,Sulawesi Selatan,0,0
4421,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92175,Tompobulu,Gowa,Sulawesi Selatan,0,0
4422,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92451,Uluere,Bantaeng,Sulawesi Selatan,0,0
4423,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,90712,Barru,Barru,Sulawesi Selatan,0,0
4424,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,90711,Mallusetasi,Barru,Sulawesi Selatan,0,0
4425,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,90762,Pujananting,Barru,Sulawesi Selatan,0,0
4426,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,90752,Soppeng Riaja,Barru,Sulawesi Selatan,0,0
4427,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,90762,Tanete Riaja,Barru,Sulawesi Selatan,0,0
4428,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,90761,Tanete Rilau,Barru,Sulawesi Selatan,0,0
4429,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92755,Ajangale,Bone,Sulawesi Selatan,0,0
4430,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92755,Amali,Bone,Sulawesi Selatan,0,0
4431,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92776,Awangpone,Bone,Sulawesi Selatan,0,0
4432,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92771,Barebbo,Bone,Sulawesi Selatan,0,0
4433,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92763,Bengo,Bone,Sulawesi Selatan,0,0
4434,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92768,Bontocani,Bone,Sulawesi Selatan,0,0
4435,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92754,Cenrana,Bone,Sulawesi Selatan,0,0
4436,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92772,Cina,Bone,Sulawesi Selatan,0,0
4437,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92753,Dua Boccoe,Bone,Sulawesi Selatan,0,0
4438,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92767,Kahu,Bone,Sulawesi Selatan,0,0
4439,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92776,Kajuara,Bone,Sulawesi Selatan,0,0
4440,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92764,Lamuru,Bone,Sulawesi Selatan,0,0
4441,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92763,Lappariaja,Bone,Sulawesi Selatan,0,0
4442,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92766,Libureng,Bone,Sulawesi Selatan,0,0
4443,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92761,Palakka,Bone,Sulawesi Selatan,0,0
4444,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92768,Patimpeng,Bone,Sulawesi Selatan,0,0
4445,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92765,Ponre,Bone,Sulawesi Selatan,0,0
4446,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92775,Salomekko,Bone,Sulawesi Selatan,0,0
4447,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92781,Sibulue,Bone,Sulawesi Selatan,0,0
4448,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92711,Tanete Riattang,Bone,Sulawesi Selatan,0,0
4449,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92735,Tanete Riattang Barat,Bone,Sulawesi Selatan,0,0
4450,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92715,Tanete Riattang Timur,Bone,Sulawesi Selatan,0,0
4451,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,91671,Tellu Limpoe,Sinjai,Sulawesi Selatan,0,0
4452,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92752,Tellu Siattinge,Bone,Sulawesi Selatan,0,0
4453,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92774,Tonra,Bone,Sulawesi Selatan,0,0
4454,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92762,Ulaweng,Bone,Sulawesi Selatan,0,0
4455,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92571,Bonto Bahari,Bulukumba,Sulawesi Selatan,0,0
4456,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92572,Bontotiro,Bulukumba,Sulawesi Selatan,0,0
4457,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92552,Bulukumba (Bulukumpa),Bulukumba,Sulawesi Selatan,0,0
4458,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92561,Gantorang/gantarang (Gangking),Bulukumba,Sulawesi Selatan,0,0
4459,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92573,Hero Lange-lange (Herlang),Bulukumba,Sulawesi Selatan,0,0
4460,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92574,Kajang,Bulukumba,Sulawesi Selatan,0,0
4461,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,92517,Kindang,Bulukumba,Sulawesi Selatan,0,0
