No,shipment_order_no,awb_number,weight,origin_subdistrict,origin_postal_code,destination_subdistrict,destination_postal_code,rate_code,min_sla,max_sla,min_sla_api,max_sla_api
64532,TRD2022120607071,0733272201157434,1,Pekayon Jaya,17148,Bantuas,75253,REG23,2,,,
64533,TRD2022120607101,0733272201157210,1,Pekayon Jaya,17148,Pal Putih,98412,REG23,2,,,
64534,TRD2022120607119,0733272201157426,1,Pekayon Jaya,17148,Tuva (Tuwa),94364,REG23,5,,,
64535,TRD2022120607126,0733272201157517,1,Pekayon Jaya,17148,Kamoro Jaya,99963,REG23,6,,,
64536,TRD2022120701588,0434532200023651,1,A M P L A S,20148,Ujong Baroh,23615,REG23,5,,,
64537,TRD2022120701600,0434532200023776,1,A M P L A S,20148,Kisaran Naga,21219,REG23,1,,,
64538,TRD2022120701606,0434532200023800,1,A M P L A S,20148,Bhakti Karya,20728,REG23,1,,,
64539,TRD2022120701607,0434532200023834,1,A M P L A S,20148,Batang Beruh,22212,REG23,1,,,
64540,TRD2022120701609,0434532200023875,1,A M P L A S,20148,Batang Beruh,22212,REG23,1,,,
64541,TRD2022120701689,0733272201158663,1,Pekayon Jaya,17148,Nomaha,97454,REG23,1,10,,
64542,TRD2022120701697,0733272201158846,1,Pekayon Jaya,17148,Wailukum,97862,REG23,5,,,
64543,TRD2022120701703,0733272201158630,1,Pekayon Jaya,17148,Waisai,98482,REG23,6,,,
64544,TRD2022120701728,0434532200023925,1,A M P L A S,20148,Kebun Teluk Panji,21464,REG23,1,,,
64545,TRD2022120701754,0434532200024196,1,A M P L A S,20148,Karya Jaya,20611,REG23,1,,,
64546,TRD2022120701778,0434532200024311,1,A M P L A S,20148,Cot Teungoh,24112,REG23,3,,,
64547,TRD2022120701825,0930842200016293,1,Sukodadi,30154,Batumarta II,32152,REG23,3,,,
64548,TRD2022120701841,0930842200016418,1,Sukodadi,30154,Pelita Jaya,31611,REG23,2,,,
64549,TRD2022120701940,0136932200442433,1,Grogol,11450,Tanjung Enim,31711,REG23,2,,,
64550,TRD2022120702096,0733272201159034,1,Pekayon Jaya,17148,Kayu Merah,98611,REG23,6,,,
64551,TRD2022120702111,0733272201159166,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
64552,TRD2022120702114,0733272201159216,1,Pekayon Jaya,17148,Kayu Merah,98611,REG23,6,,,
64553,TRD2022120702174,0733272201159737,1,Pekayon Jaya,17148,Klatomok,98451,REG23,6,,,
64554,TRD2022120702509,0733272201161121,1,Pekayon Jaya,17148,Teluk Lingga,75683,REG23,3,,,
64555,TRD2022120702519,0733272201161170,1,Pekayon Jaya,17148,Hewokloang,86181,REG23,5,,,
64556,TRD2022120702744,2534902200963286,1,Bunigeulis,45556,Tepian Terap,75684,REG23,5,,,
64557,TRD2022120702747,2534902200963310,1,Bunigeulis,45556,Lariang,91571,REG23,5,,,
64558,TRD2022120703594,0733272201161469,1,Pekayon Jaya,17148,Kastura,93563,REG23,5,,,
64559,TRD2022120703640,0733272201161766,1,Pekayon Jaya,17148,Bengkong Indah,29458,REG23,1,,,
64560,TRD2022120703652,0733272201161816,1,Pekayon Jaya,17148,Kayu Kapur (Bukit Kayu Kapur),28882,REG23,3,,,
64561,TRD2022120703685,0733272201162277,1,Pekayon Jaya,17148,Banggai,93659,REG23,5,,,
64562,TRD2022120703693,0733272201163606,1,Pekayon Jaya,17148,Bangunharjo,50138,REG23,1,,,
64563,TRD2022120703700,0733272201162483,1,Pekayon Jaya,17148,Harapan Jaya,20773,REG23,3,,,
64564,TRD2022120703702,0733272201162590,1,Pekayon Jaya,17148,Balun,58311,REG23,3,,,
64565,TRD2022120703725,0733272201162574,1,Pekayon Jaya,17148,Bongan (Boongan),82112,REG23,2,,,
64566,TRD2022120703731,0733272201162541,1,Pekayon Jaya,17148,Hambala,87112,REG23,3,,,
64567,TRD2022120703744,0733272201162939,1,Pekayon Jaya,17148,Kota Baru,28114,REG23,1,,,
64568,TRD2022120703747,0733272201162947,1,Pekayon Jaya,17148,Pal Putih,98412,REG23,2,,,
64569,TRD2022120703773,0733272201163143,1,Pekayon Jaya,17148,Iwaka,99968,REG23,6,,,
64570,TRD2022120703775,0733272201163176,1,Pekayon Jaya,17148,Kladuk,98454,REG23,6,,,
64571,TRD2022120703789,0733272201163333,1,Pekayon Jaya,17148,Mattoangin,90224,REG23,2,,,
64572,TRD2022120703795,0733272201163481,1,Pekayon Jaya,17148,Kamoro Jaya,99963,REG23,6,,,
64573,TRD2022120703798,0733272201163366,1,Pekayon Jaya,17148,Tanamodindi,94111,REG23,2,,,
64574,TRD2022120703802,0733272201163457,1,Pekayon Jaya,17148,Bontokio,90614,REG23,5,,,
64575,TRD2022120703809,0733272201163663,1,Pekayon Jaya,17148,Tanah Merah,28284,REG23,1,,,
64576,TRD2022120703812,0733272201163572,1,Pekayon Jaya,17148,Lestari,21211,REG23,2,,,
64577,TRD2022120704063,0733272201164265,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
64578,TRD2022120704077,0733272201164422,1,Pekayon Jaya,17148,Gunung Elai,75311,REG23,5,,,
64579,TRD2022120704078,0733272201164398,1,Pekayon Jaya,17148,Sario Kotabaru,95115,REG23,2,,,
64580,TRD2022120801866,0733272201166484,1,Pekayon Jaya,17148,Kopaidagi,98711,REG23,6,,,
64581,TRD2022120801892,0733272201166583,1,Pekayon Jaya,17148,Kakaskasen,95418,REG23,5,,,
64582,TRD2022120801903,0733272201166948,1,Pekayon Jaya,17148,Lateri,97231,REG23,5,,,
64583,TRD2022120801935,0733272201167185,1,Pekayon Jaya,17148,Kisaran Naga,21219,REG23,2,,,
64584,TRD2022120801938,0733272201167276,1,Pekayon Jaya,17148,Lateri,97231,REG23,5,,,
64585,TRD2022120801962,0136932200444181,1,Grogol,11450,Adadinasnosen (Adainasnosen),98156,REG23,6,,,
64586,TRD2022120802021,0434532200024774,1,A M P L A S,20148,Melati Kebun,20986,REG23,1,,,
64587,TRD2022120802037,0434532200024923,1,A M P L A S,20148,Sei Belutu,20995,REG23,1,,,
64588,TRD2022120802120,0930842200017267,1,Sukodadi,30154,Bakung,35238,REG23,1,,,
64589,TRD2022120802131,0930842200016970,1,Sukodadi,30154,Kurnia Jaya,33512,REG23,2,,,
64590,TRD2022120802187,0532932200001601,1,Kerobokan Kelod,80117,Brang Bara,84314,REG23,2,,,
64591,TRD2022120802203,0532932200001734,1,Kerobokan Kelod,80117,Penfui,85148,REG23,1,,,
64592,TRD2022120802224,4727892200017246,1,Rintis,28155,Mekar Jaya,28381,REG23,2,,,
64593,TRD2022120802266,4727892200017568,1,Rintis,28155,Kubu Parak Karakah (Dalam),25126,REG23,1,,,
64594,TRD2022120802304,0532932200001833,1,Kerobokan Kelod,80117,Hambala,87112,REG23,2,,,
64595,TRD2022120802328,0532932200002542,1,Kerobokan Kelod,80117,Brang Bara,84314,REG23,2,,,
64596,TRD2022120802355,0532932200002237,1,Kerobokan Kelod,80117,Done,86152,REG23,2,,,
64597,TRD2022120802405,0733272201167771,1,Pekayon Jaya,17148,Hatetabako,97863,REG23,5,,,
64598,TRD2022120802414,0733272201167839,1,Pekayon Jaya,17148,Bobi Singo,97761,REG23,5,,,
64599,TRD2022120802415,0733272201167870,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
64600,TRD2022120802424,0733272201167995,1,Pekayon Jaya,17148,Bintuni Timur,98364,REG23,6,,,
64601,TRD2022120802445,0733272201168837,1,Pekayon Jaya,17148,Lateri,97231,REG23,5,,,
64602,TRD2022120802447,0733272201168191,1,Pekayon Jaya,17148,Dogimani (Abgoigi),98862,REG23,6,,,
64603,TRD2022120802449,0733272201168217,1,Pekayon Jaya,17148,Klatomok,98451,REG23,6,,,
64604,TRD2022120802461,0733272201168829,1,Pekayon Jaya,17148,Wailukum,97862,REG23,5,,,
64605,TRD2022120802464,0733272201168753,1,Pekayon Jaya,17148,Saria,98654,REG23,4,,,
64606,TRD2022120802491,0733272201168530,1,Pekayon Jaya,17148,Kopaidagi,98711,REG23,6,,,
64607,TRD2022120802513,0733272201168662,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
64608,TRD2022120802851,2534902200963658,1,Bunigeulis,45556,Margacinta,46393,REG23,5,,,
64609,TRD2022120802856,2534902200963690,1,Bunigeulis,45556,Iwaka,99968,REG23,6,,,
64610,TRD2022120803446,0733272201169470,1,Pekayon Jaya,17148,Ranai Darat,29783,REG23,3,,,
64611,TRD2022120803461,0733272201169645,1,Pekayon Jaya,17148,Nomaha,97454,REG23,1,10,,
64612,TRD2022120803469,0733272201169694,1,Pekayon Jaya,17148,Tanjung Ayun Sakti,29124,REG23,1,,,
64613,TRD2022120803479,0733272201169751,1,Pekayon Jaya,17148,Belawan Bahari,20414,REG23,1,,,
64614,TRD2022120803481,0733272201169934,1,Pekayon Jaya,17148,Tapandullu,91512,REG23,5,,,
64615,TRD2022120803484,0733272201169785,1,Pekayon Jaya,17148,Pasie Laweh,26191,REG23,3,,,
64616,TRD2022120803504,0733272201170353,1,Pekayon Jaya,17148,Pengarasan,52192,REG23,2,,,
64617,TRD2022120803516,0733272201170403,1,Pekayon Jaya,17148,Jelapat,73713,REG23,5,,,
64618,TRD2022120803562,0733272201170569,1,Pekayon Jaya,17148,Balandete,93517,REG23,3,,,
64619,TRD2022120803565,0733272201170650,1,Pekayon Jaya,17148,Bukit Datuk,28825,REG23,3,,,
64620,TRD2022120803572,0733272201170775,1,Pekayon Jaya,17148,Nomaha,97454,REG23,1,10,,
64621,TRD2022120803618,0733272201171104,1,Pekayon Jaya,17148,Atananga,94976,REG23,5,,,
64622,TRD2022120803633,0733272201171302,1,Pekayon Jaya,17148,Lele,94973,REG23,5,,,
64623,TRD2022120803639,0733272201171310,1,Pekayon Jaya,17148,Beji,16421,REG23,1,,,
64624,TRD2022120803656,0733272201171492,1,Pekayon Jaya,17148,Lepadi,84272,REG23,1,10,,
64625,TRD2022120803685,0733272201172060,1,Pekayon Jaya,17148,Abeli,93234,REG23,2,,,
64626,TRD2022120803697,0733272201171724,1,Pekayon Jaya,17148,Manente,95811,REG23,3,,,
64627,TRD2022120804153,0733272201172623,1,Pekayon Jaya,17148,Lariang,91571,REG23,5,,,
64628,TRD2022120902394,0532932200002682,1,Kerobokan Kelod,80117,Tode Kisar,85229,REG23,1,,,
64629,TRD2022120902399,0532932200002724,1,Kerobokan Kelod,80117,Penfui,85148,REG23,1,,,
64630,TRD2022120902410,0434532200025359,1,A M P L A S,20148,Bajamas,22651,REG23,1,,,
64631,TRD2022120902430,0434532200025573,1,A M P L A S,20148,Kebun Teluk Panji,21464,REG23,1,,,
64632,TRD2022120902465,0434532200025847,1,A M P L A S,20148,Pulo Blang,24454,REG23,3,,,
64633,TRD2022120902475,0930842200017523,1,Sukodadi,30154,Kepahyang,30657,REG23,3,,,
64634,TRD2022120902530,0930842200018018,1,Sukodadi,30154,Binakarya Putra,34157,REG23,3,,,
64635,TRD2022120902550,0930842200018232,1,Sukodadi,30154,Bumi Raya,35228,REG23,1,,,
64636,TRD2022120902563,4727892200017766,1,Rintis,28155,Bengkong Indah,29458,REG23,2,,,
64637,TRD2022120902605,4727892200018145,1,Rintis,28155,Bengkong Indah,29458,REG23,2,,,
64638,TRD2022120902647,0733272201174652,1,Pekayon Jaya,17148,Kampung Baru,23116,REG23,1,,,
64639,TRD2022120902650,0733272201173936,1,Pekayon Jaya,17148,Bagan Hulu,28912,REG23,3,,,
64640,TRD2022120902667,0733272201174272,1,Pekayon Jaya,17148,Ranotana,95116,REG23,2,,,
64641,TRD2022120902669,0733272201174082,1,Pekayon Jaya,17148,Bandar Agung,34167,REG23,3,,,
64642,TRD2022120902670,0733272201174827,1,Pekayon Jaya,17148,Brang Bara,84314,REG23,2,,,
64643,TRD2022120902703,0733272201174405,1,Pekayon Jaya,17148,Bula,97555,REG23,1,10,,
64644,TRD2022120902728,0733272201174629,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
64645,TRD2022120902741,0733272201174769,1,Pekayon Jaya,17148,Kayu Merah,98611,REG23,6,,,
64646,TRD2022120902744,0136932200445113,1,Grogol,11450,Atambua kota,85711,REG23,3,,,
64647,TRD2022120902781,0136932200445485,1,Grogol,11450,Nusaniwe I,97117,REG23,2,,,
64648,TRD2022120902784,0136932200445675,1,Grogol,11450,Nusaniwe I,97117,REG23,2,,,
64649,TRD2022120902787,0136932200445535,1,Grogol,11450,Nomaha,97454,REG23,1,10,,
64650,TRD2022120902812,0532932200002930,1,Kerobokan Kelod,80117,Hambala,87112,REG23,2,,,
64651,TRD2022120902816,0532932200002856,1,Kerobokan Kelod,80117,Hewokloang,86181,REG23,2,,,
64652,TRD2022120902820,0532932200002922,1,Kerobokan Kelod,80117,Penfui,85148,REG23,1,,,
64653,TRD2022120902825,0532932200003011,1,Kerobokan Kelod,80117,Beraim,83582,REG23,2,,,
64654,TRD2022120902844,0532932200003177,1,Kerobokan Kelod,80117,Atambua kota,85711,REG23,2,,,
64655,TRD2022120902885,0532932200003607,1,Kerobokan Kelod,80117,Bardao (Berdao),85715,REG23,2,,,
64656,TRD2022120902905,0733272201174991,1,Pekayon Jaya,17148,Hatetabako,97863,REG23,5,,,
64657,TRD2022120902908,0733272201175071,1,Pekayon Jaya,17148,Adadinasnosen (Adainasnosen),98156,REG23,6,,,
64658,TRD2022120902919,0733272201175196,1,Pekayon Jaya,17148,Amahai (Amaiiai),97516,REG23,1,10,,
64659,TRD2022120902950,0733272201175527,1,Pekayon Jaya,17148,Bobi Singo,97761,REG23,5,,,
64660,TRD2022120902953,0733272201175535,1,Pekayon Jaya,17148,Wailukum,97862,REG23,5,,,
64661,TRD2022120902961,0733272201175618,1,Pekayon Jaya,17148,Kasi (Kassi),98357,REG23,6,,,
64662,TRD2022120903085,0733272201175790,1,Pekayon Jaya,17148,Barejulat,83511,REG23,2,,,
64663,TRD2022120903136,0733272201176319,1,Pekayon Jaya,17148,Amassangan,91922,REG23,3,,,
64664,TRD2022120903211,0733272201176798,1,Pekayon Jaya,17148,Kopaidagi,98711,REG23,6,,,
64665,TRD2022120903233,0733272201176996,1,Pekayon Jaya,17148,Kasi (Kassi),98357,REG23,6,,,
64666,TRD2022120903243,0733272201177143,1,Pekayon Jaya,17148,Saria,98654,REG23,4,,,
64667,TRD2022120903282,0733272201177598,1,Pekayon Jaya,17148,Batangkaluku,92117,REG23,2,,,
64668,TRD2022121006279,0733272201178190,1,Pekayon Jaya,17148,Kawata,92983,REG23,5,,,
64669,TRD2022121006293,0733272201178315,1,Pekayon Jaya,17148,Air Kepala Tujuh,33123,REG23,1,,,
64670,TRD2022121006304,0733272201178398,1,Pekayon Jaya,17148,Baliase,92916,REG23,3,,,
64671,TRD2022121006308,0733272201178406,1,Pekayon Jaya,17148,Kayu Merah,98611,REG23,6,,,
64672,TRD2022121006355,0733272201179172,1,Pekayon Jaya,17148,Teluk Lingga,75683,REG23,3,,,
64673,TRD2022121006372,0733272201179099,1,Pekayon Jaya,17148,Saria,98654,REG23,4,,,
64674,TRD2022121006477,0136932200447655,1,Grogol,11450,Nusaniwe I,97117,REG23,2,,,
64675,TRD2022121006530,0733272201179743,1,Pekayon Jaya,17148,Wailukum,97862,REG23,5,,,
64676,TRD2022121006531,0733272201179693,1,Pekayon Jaya,17148,Adadinasnosen (Adainasnosen),98156,REG23,6,,,
64677,TRD2022121006537,0733272201179701,1,Pekayon Jaya,17148,Iwaka,99968,REG23,6,,,
64678,TRD2022121006601,0733272201180352,1,Pekayon Jaya,17148,Waghai (Bhakti),99661,REG23,6,,,
64679,TRD2022121006604,0733272201180360,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
64680,TRD2022121006633,0434532200026134,1,A M P L A S,20148,Sei Belutu,20995,REG23,1,,,
64681,TRD2022121006735,4727892200018384,1,Rintis,28155,Aur Kuning,26131,REG23,2,,,
64682,TRD2022121006736,4727892200018350,1,Rintis,28155,Pangkalan Petal,29432,REG23,2,,,
64683,TRD2022121006745,4727892200018376,1,Rintis,28155,Aro IV Korong,27317,REG23,2,,,
64684,TRD2022121006879,0434532200026506,1,A M P L A S,20148,Kebun Teluk Panji,21464,REG23,1,,,
64685,TRD2022121006940,0532932200004688,1,Kerobokan Kelod,80117,Kediri,83362,REG23,2,,,
64686,TRD2022121006943,0532932200004845,1,Kerobokan Kelod,80117,Tode Kisar,85229,REG23,1,,,
64687,TRD2022121006966,0930842200018448,1,Sukodadi,30154,Suka Bhakti,34596,REG23,3,,,
64688,TRD2022121007173,0733272201180808,1,Pekayon Jaya,17148,Pagutan,83361,REG23,3,,,
64689,TRD2022121007180,0733272201180899,1,Pekayon Jaya,17148,Daya Murni,34594,REG23,3,,,
64690,TRD2022121007270,0733272201181178,1,Pekayon Jaya,17148,Talang Semut,30136,REG23,1,,,
64691,TRD2022121007271,0733272201181152,1,Pekayon Jaya,17148,Adadinasnosen (Adainasnosen),98156,REG23,6,,,
64692,TRD2022121007272,0733272201181137,1,Pekayon Jaya,17148,Wailukum,97862,REG23,5,,,
64693,TRD2022121007306,0733272201181350,1,Pekayon Jaya,17148,Bintuni Timur,98364,REG23,6,,,
64694,TRD2022121007309,0733272201181517,1,Pekayon Jaya,17148,Kota Baru Selatan,32315,REG23,2,,,
64695,TRD2022121007369,0733272201181897,1,Pekayon Jaya,17148,Kladuk,98454,REG23,6,,,
64696,TRD2022121007380,0733272201182192,1,Pekayon Jaya,17148,Hambala,87112,REG23,3,,,
64697,TRD2022121007381,0733272201182101,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
64698,TRD2022121007383,0733272201182002,1,Pekayon Jaya,17148,Lateri,97231,REG23,5,,,
64699,TRD2022121007389,0733272201182051,1,Pekayon Jaya,17148,Bangkudu,93672,REG23,3,,,
64700,TRD2022121007399,0733272201182168,1,Pekayon Jaya,17148,Lateri,97231,REG23,5,,,
64701,TRD2022121007623,2534902200964193,1,Bunigeulis,45556,Ampui,33113,REG23,2,,,
64702,TRD2022121007651,2534902200964474,1,Bunigeulis,45556,Cempaka Putih,15411,REG23,1,,,
64703,TRD2022121007658,2534902200964532,1,Bunigeulis,45556,Darul Makmur,24652,REG23,5,,,
64704,TRD2022121007663,2534902200964599,1,Bunigeulis,45556,Bengkong Indah,29458,REG23,2,,,
64705,TRD2022121008049,0733272201182887,1,Pekayon Jaya,17148,Lateri,97231,REG23,5,,,
64706,TRD2022121202569,2534902200965000,1,Bunigeulis,45556,Teluk Lingga,75683,REG23,3,,,
64707,TRD2022121202585,2534902200965158,1,Bunigeulis,45556,Leko Pancing,90553,REG23,5,,,
64708,TRD2022121202763,0733272201184768,1,Pekayon Jaya,17148,Saria,98654,REG23,4,,,
64709,TRD2022121202788,0733272201184982,1,Pekayon Jaya,17148,Nyur Lembang,83371,REG23,3,,,
64710,TRD2022121202845,0733272201185518,1,Pekayon Jaya,17148,Bah Joga,21153,REG23,3,,,
64711,TRD2022121202898,0733272201186649,1,Pekayon Jaya,17148,Bardao (Berdao),85715,REG23,5,,,
64712,TRD2022121202908,0733272201186177,1,Pekayon Jaya,17148,Atambua kota,85711,REG23,3,,,
64713,TRD2022121202923,0733272201186193,1,Pekayon Jaya,17148,Ranai Darat,29783,REG23,3,,,
64714,TRD2022121202931,0733272201186292,1,Pekayon Jaya,17148,Lateri,97231,REG23,5,,,
64715,TRD2022121202942,0733272201186441,1,Pekayon Jaya,17148,Klatomok,98451,REG23,6,,,
64716,TRD2022121203258,0733272201187688,1,Pekayon Jaya,17148,Bula,97555,REG23,1,10,,
64717,TRD2022121203265,0733272201187704,1,Pekayon Jaya,17148,Lateri,97231,REG23,5,,,
64718,TRD2022121203320,0733272201188215,1,Pekayon Jaya,17148,Saria,98654,REG23,4,,,
64719,TRD2022121203321,0733272201188231,1,Pekayon Jaya,17148,Kayu Merah,98611,REG23,6,,,
64720,TRD2022121203323,0733272201188264,1,Pekayon Jaya,17148,Tagalaya,97852,REG23,5,,,
64721,TRD2022121203331,0733272201188330,1,Pekayon Jaya,17148,Kayu Merah,98611,REG23,6,,,
64722,TRD2022121203333,0733272201188405,1,Pekayon Jaya,17148,Waisai,98482,REG23,6,,,
64723,TRD2022121203338,0733272201188413,1,Pekayon Jaya,17148,Waghai (Bhakti),99661,REG23,6,,,
64724,TRD2022121203378,0733272201188793,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
64725,TRD2022121203404,0434532200027199,1,A M P L A S,20148,Kampung Baru,23116,REG23,2,,,
64726,TRD2022121203409,0434532200027249,1,A M P L A S,20148,Kisaran Naga,21219,REG23,1,,,
64727,TRD2022121203440,0930842200019008,1,Sukodadi,30154,Sidang Bandar Anom,34696,REG23,1,10,,
64728,TRD2022121203449,0930842200019040,1,Sukodadi,30154,Air Kepala Tujuh,33123,REG23,1,,,
64729,TRD2022121203713,4727892200019002,1,Rintis,28155,Gurun Lawas/Laweh,25145,REG23,1,,,
64730,TRD2022121203716,4727892200019028,1,Rintis,28155,Tanjung Belit,28771,REG23,3,,,
64731,TRD2022121203724,4727892200019119,1,Rintis,28155,Mekar Jaya,28381,REG23,2,,,
64732,TRD2022121203737,4727892200019226,1,Rintis,28155,Aur Kuning,26131,REG23,2,,,
64733,TRD2022121203739,4727892200019283,1,Rintis,28155,Kasu,29413,REG23,6,,,
64734,TRD2022121203784,0733272201189262,1,Pekayon Jaya,17148,Balandete,93517,REG23,3,,,
64735,TRD2022121203799,0733272201189361,1,Pekayon Jaya,17148,Ulujami,12230,REG23,1,,,
64736,TRD2022121203958,0532932200004944,1,Kerobokan Kelod,80117,Oenoni Dua,85367,REG23,5,,,
64737,TRD2022121203975,0532932200005057,1,Kerobokan Kelod,80117,Kolipaka,86352,REG23,1,10,,
64738,TRD2022121204044,0532932200006071,1,Kerobokan Kelod,80117,Tanah Merah,85361,REG23,2,,,
64739,TRD2022121204048,0532932200005727,1,Kerobokan Kelod,80117,Atambua kota,85711,REG23,2,,,
64740,TRD2022121204057,0532932200006246,1,Kerobokan Kelod,80117,Carep,86519,REG23,2,,,
64741,TRD2022121204093,0532932200006063,1,Kerobokan Kelod,80117,Brang Bara,84314,REG23,2,,,
64742,TRD2022121204111,0532932200006279,1,Kerobokan Kelod,80117,Bada,84211,REG23,2,,,
64743,TRD2022121204190,0434532200028015,1,A M P L A S,20148,Tigapanah,22171,REG23,1,,,
64744,TRD2022121204205,0434532200028189,1,A M P L A S,20148,Kisaran Naga,21219,REG23,1,,,
64745,TRD2022121204240,0434532200028395,1,A M P L A S,20148,Bhakti Karya,20728,REG23,1,,,
64746,TRD2022121204267,0136932200449396,1,Grogol,11450,Saria,98654,REG23,4,,,
64747,TRD2022121204269,0136932200449420,1,Grogol,11450,Bardao (Berdao),85715,REG23,5,,,
64748,TRD2022121204296,0136932200449743,1,Grogol,11450,Tode Kisar,85229,REG23,2,,,
64749,TRD2022121204304,0136932200449719,1,Grogol,11450,Huluagaima,99571,REG23,6,,,
64750,TRD2022121204312,0136932200449826,1,Grogol,11450,Berlian Makmur,30756,REG23,3,,,
64751,TRD2022121204319,0136932200449933,1,Grogol,11450,Sungailiat,33211,REG23,2,,,
64752,TRD2022121204320,0136932200449917,1,Grogol,11450,Tikatukang,86262,REG23,5,,,
64753,TRD2022121204330,0930842200019099,1,Sukodadi,30154,Mapur,33253,REG23,3,,,
64754,TRD2022121204376,0930842200019552,1,Sukodadi,30154,Bandar Jaya Barat,34163,REG23,3,,,
64755,TRD2022121204401,0930842200019727,1,Sukodadi,30154,Sungai Kapas,37311,REG23,2,,,
64756,TRD2022121204403,0930842200019677,1,Sukodadi,30154,Mapur,33253,REG23,3,,,
64757,TRD2022121204503,4727892200019374,1,Rintis,28155,Toapaya Selatan,29151,REG23,6,,,
64758,TRD2022121204554,4727892200019762,1,Rintis,28155,Bagan Hulu,28912,REG23,3,,,
64759,TRD2022121204557,4727892200019796,1,Rintis,28155,Kandang Baru,27562,REG23,5,,,
64760,TRD2022121204560,4727892200019788,1,Rintis,28155,Timpeh,27678,REG23,5,,,
64761,TRD2022121204561,4727892200019804,1,Rintis,28155,Pangkalan Petal,29432,REG23,2,,,
64762,TRD2022121204573,4727892200019986,1,Rintis,28155,Tanjung Ayun Sakti,29124,REG23,2,,,
64763,TRD2022121204591,4727892200020141,1,Rintis,28155,Aur Tajungkang Tengah Sawah,26111,REG23,2,,,
64764,TRD2022121205682,0733272201190161,1,Pekayon Jaya,17148,Bula,97555,REG23,1,10,,
64765,TRD2022121205683,0733272201190005,1,Pekayon Jaya,17148,Berlian Makmur,30756,REG23,3,,,
64766,TRD2022121205686,0733272201190203,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
64767,TRD2022121205692,0733272201190112,1,Pekayon Jaya,17148,Penfui,85148,REG23,2,,,
64768,TRD2022121205704,0733272201190302,1,Pekayon Jaya,17148,Elok,85872,REG23,1,10,,
64769,TRD2022121205744,0733272201190633,1,Pekayon Jaya,17148,Tebangan Lebak/Lembak,75618,REG23,5,,,
64770,TRD2022121205765,0733272201190799,1,Pekayon Jaya,17148,Mattoangin,90224,REG23,2,,,
64771,TRD2022121205789,0733272201190989,1,Pekayon Jaya,17148,Bula,97555,REG23,1,10,,
