No,shipment_order_no,awb_number,weight,origin_subdistrict,origin_postal_code,destination_subdistrict,destination_postal_code,rate_code,min_sla,max_sla,min_sla_api,max_sla_api
23124,TRD2022101401866,2534902200815999,1,Bunigeulis,45556,Tasuk,77352,REG23,5,,,
23125,TRD2022101401867,2534902200816005,1,Bunigeulis,45556,Telukkulbi,36555,REG23,5,,,
23126,TRD2022101401879,2534902200816088,1,Bunigeulis,45556,West Cengkareng,11730,REG23,1,,,
23127,TRD2022101401882,2534902200816138,1,Bunigeulis,45556,Aur Gading,37481,REG23,3,,,
23128,TRD2022101401894,2534902200816260,1,Bunigeulis,45556,Cengklong,15212,REG23,1,,,
23129,TRD2022101401897,2534902200816286,1,Bunigeulis,45556,Tanjung Batu,86683,REG23,1,10,,
23130,TRD2022101401904,2534902200816336,1,Bunigeulis,45556,Bencah/Boncah Kesuma,28554,REG23,5,,,
23131,TRD2022101401921,2534902200816427,1,Bunigeulis,45556,Sukakerta,45457,REG23,3,,,
23132,TRD2022101401932,2534902200816450,1,Bunigeulis,45556,Polorejo,63491,REG23,3,,,
23133,TRD2022101401934,2534902200817037,1,Bunigeulis,45556,Sukamulya,44183,REG23,5,,,
23134,TRD2022101401962,2534902200816823,1,Bunigeulis,45556,Rancamanyar,40375,REG23,1,,,
23135,TRD2022101401971,2534902200816872,1,Bunigeulis,45556,Sukaluyu,16650,REG23,1,,,
23136,TRD2022101402133,0733272200712130,1,Pekayon Jaya,17148,Benua Hanyar (Banua Hanyar),70654,REG23,5,,,
23137,TRD2022101402714,0733272200712171,1,Pekayon Jaya,17148,Bilalang (Billang),92173,REG23,5,,,
23138,TRD2022101402715,0733272200712197,1,Pekayon Jaya,17148,Sidomukti,28382,REG23,3,,,
23139,TRD2022101500291,0733272200712239,1,Pekayon Jaya,17148,Balongdowo,61271,REG23,1,,,
23140,TRD2022101500295,0733272200712486,1,Pekayon Jaya,17148,Rawaheng,53176,REG23,3,,,
23141,TRD2022101500296,0733272200712478,1,Pekayon Jaya,17148,Sawah Tengah,69254,REG23,3,,,
23142,TRD2022101500297,0733272200712494,1,Pekayon Jaya,17148,Angkasapura,99113,REG23,2,,,
23143,TRD2022101500299,0733272200712270,1,Pekayon Jaya,17148,Batu Ampar,76136,REG23,1,,,
23144,TRD2022101500302,0733272200712361,1,Pekayon Jaya,17148,Sangaji Utara,97751,REG23,2,,,
23145,TRD2022101500304,0733272200712254,1,Pekayon Jaya,17148,Sialang,37352,REG23,3,,,
23146,TRD2022101500309,0733272200712288,1,Pekayon Jaya,17148,Mayang Mangurai,36129,REG23,1,,,
23147,TRD2022101500310,0733272200712551,1,Pekayon Jaya,17148,Imhasuma,98315,REG23,6,,,
23148,TRD2022101500334,0733272200712502,1,Pekayon Jaya,17148,Taa,84261,REG23,1,10,,
23149,TRD2022101500337,0733272200712684,1,Pekayon Jaya,17148,Mangkio Baru,94711,REG23,3,,,
23150,TRD2022101500341,0733272200712700,1,Pekayon Jaya,17148,Traji,56254,REG23,3,,,
23151,TRD2022101500433,2534902200817292,1,Bunigeulis,45556,Aeramo,86472,REG23,1,10,,
23152,TRD2022101500438,2534902200817342,1,Bunigeulis,45556,Buliang,29438,REG23,2,,,
23153,TRD2022101500440,2534902200817367,1,Bunigeulis,45556,Bakaran Batu,21421,REG23,5,,,
23154,TRD2022101500451,0733272200712791,1,Pekayon Jaya,17148,Bitung Barat Dua (II),95511,REG23,5,,,
23155,TRD2022101500453,0733272200712775,1,Pekayon Jaya,17148,Pemecutan,80231,REG23,1,,,
23156,TRD2022101500456,0733272200713716,1,Pekayon Jaya,17148,Hulnani,85851,REG23,1,10,,
23157,TRD2022101500458,0733272200713997,1,Pekayon Jaya,17148,Pohgading Timur,83654,REG23,1,10,,
23158,TRD2022101500460,0733272200712825,1,Pekayon Jaya,17148,Oikhoda Balaekha,22874,REG23,1,10,,
23159,TRD2022101500463,0733272200712841,1,Pekayon Jaya,17148,Pasar Muaradua,32211,REG23,2,,,
23160,TRD2022101500471,0733272200712908,1,Pekayon Jaya,17148,Mutis,85561,REG23,5,,,
23161,TRD2022101500484,0733272200713575,1,Pekayon Jaya,17148,Kedai Durian,20355,REG23,3,,,
23162,TRD2022101500487,0733272200713062,1,Pekayon Jaya,17148,Simpang Beringin,28383,REG23,2,,,
23163,TRD2022101500491,0733272200712924,1,Pekayon Jaya,17148,Balam Sempurna Kota,28992,REG23,3,,,
23164,TRD2022101500493,0733272200713104,1,Pekayon Jaya,17148,Tumbang Habangoi/Habangei,74455,REG23,3,,,
23165,TRD2022101500497,0733272200713013,1,Pekayon Jaya,17148,Sukaria,78863,REG23,5,,,
23166,TRD2022101500499,0733272200712999,1,Pekayon Jaya,17148,Rangau Raya,74271,REG23,5,,,
23167,TRD2022101500506,0733272200713179,1,Pekayon Jaya,17148,Heledulaa Selatan,96114,REG23,2,,,
23168,TRD2022101500508,0733272200713229,1,Pekayon Jaya,17148,Margabakti,46196,REG23,2,,,
23169,TRD2022101500510,0733272200713153,1,Pekayon Jaya,17148,Bengkol,95251,REG23,2,,,
23170,TRD2022101500512,0733272200713120,1,Pekayon Jaya,17148,Pangkajene,91611,REG23,5,,,
23171,TRD2022101500515,0733272200713286,1,Pekayon Jaya,17148,Tumbang Tariak,74511,REG23,4,,,
23172,TRD2022101500525,0733272200713583,1,Pekayon Jaya,17148,Faobata,86419,REG23,3,,,
23173,TRD2022101500530,0733272200713351,1,Pekayon Jaya,17148,Bonto Marannu,92254,REG23,5,,,
23174,TRD2022101500531,0733272200713476,1,Pekayon Jaya,17148,Pencong,90244,REG23,5,,,
23175,TRD2022101500532,0733272200713757,1,Pekayon Jaya,17148,Bulete,90992,REG23,5,,,
23176,TRD2022101500534,0733272200713617,1,Pekayon Jaya,17148,Sungai Berbari,28763,REG23,3,,,
23177,TRD2022101500559,0733272200713542,1,Pekayon Jaya,17148,Padang Maninjau,21455,REG23,3,,,
23178,TRD2022101500568,0733272200713641,1,Pekayon Jaya,17148,Gedong Karya,36371,REG23,3,,,
23179,TRD2022101500572,0733272200714003,1,Pekayon Jaya,17148,Medan Sinembah,20362,REG23,2,,,
23180,TRD2022101500581,0733272200714060,1,Pekayon Jaya,17148,Bahomakmur,94974,REG23,5,,,
23181,TRD2022101500582,0733272200714078,1,Pekayon Jaya,17148,Buntongi,94683,REG23,3,,,
23182,TRD2022101500801,0733272200714144,1,Pekayon Jaya,17148,Pantas Bersatu,78762,REG23,5,,,
23183,TRD2022101501226,0733272200714201,1,Pekayon Jaya,17148,Cimulang,16310,REG23,1,,,
23184,TRD2022101501237,0733272200714300,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
23185,TRD2022101501238,0733272200714961,1,Pekayon Jaya,17148,Banuaran,25222,REG23,1,,,
23186,TRD2022101501240,0733272200714664,1,Pekayon Jaya,17148,Sidodadi Batu Delapan,20551,REG23,3,,,
23187,TRD2022101501244,0733272200715075,1,Pekayon Jaya,17148,Gunung Tinggi,20353,REG23,3,,,
23188,TRD2022101501259,0733272200715398,1,Pekayon Jaya,17148,Tangga Jaya,96263,REG23,3,,,
23189,TRD2022101501260,0733272200714557,1,Pekayon Jaya,17148,Dukuh,41256,REG23,3,,,
23190,TRD2022101501275,0733272200714433,1,Pekayon Jaya,17148,Beji,16431,REG23,1,,,
23191,TRD2022101501278,0733272200715315,1,Pekayon Jaya,17148,Sei/Sungai Jawi,78822,REG23,5,,,
23192,TRD2022101501283,0733272200716123,1,Pekayon Jaya,17148,Gamalama,97721,REG23,2,,,
23193,TRD2022101501285,0733272200714854,1,Pekayon Jaya,17148,Bumi Harjo,94765,REG23,5,,,
23194,TRD2022101501287,0733272200714730,1,Pekayon Jaya,17148,Kadoodan,95513,REG23,5,,,
23195,TRD2022101501304,0733272200715422,1,Pekayon Jaya,17148,Kemala Raja,32111,REG23,2,,,
23196,TRD2022101501306,0733272200715943,1,Pekayon Jaya,17148,Bumi Wonorejo,98813,REG23,2,,,
23197,TRD2022101501308,0733272200715372,1,Pekayon Jaya,17148,Rada Mata,87255,REG23,1,10,,
23198,TRD2022101501309,0733272200715463,1,Pekayon Jaya,17148,Sangkaran Bakti,34764,REG23,3,,,
23199,TRD2022101501316,0733272200715646,1,Pekayon Jaya,17148,Sallu,85661,REG23,5,,,
23200,TRD2022101501319,0733272200715828,1,Pekayon Jaya,17148,Sulewatang,91315,REG23,3,,,
23201,TRD2022101501333,0733272200715950,1,Pekayon Jaya,17148,Sawai Itepo,97853,REG23,5,,,
23202,TRD2022101501344,0733272200716768,1,Pekayon Jaya,17148,Amban,98314,REG23,4,,,
23203,TRD2022101501345,0733272200716545,1,Pekayon Jaya,17148,Kuler (Tunas Baru),99616,REG23,6,,,
23204,TRD2022101501357,0733272200716867,1,Pekayon Jaya,17148,Gunungsari,43282,REG23,3,,,
23205,TRD2022101501360,0733272200716594,1,Pekayon Jaya,17148,Amban,98314,REG23,4,,,
23206,TRD2022101501361,0733272200716610,1,Pekayon Jaya,17148,Cinta Damai,20126,REG23,1,,,
23207,TRD2022101501365,0733272200716651,1,Pekayon Jaya,17148,Sukaharja,78813,REG23,3,,,
23208,TRD2022101501368,0733272200716800,1,Pekayon Jaya,17148,Kayu Putih,85228,REG23,2,,,
23209,TRD2022101501374,0733272200714284,1,Pekayon Jaya,17148,Mataram Timur,83121,REG23,1,,,
23210,TRD2022101501383,0733272200714342,1,Pekayon Jaya,17148,Sawai Itepo,97853,REG23,5,,,
23211,TRD2022101501388,0733272200714441,1,Pekayon Jaya,17148,Fatukbot,85717,REG23,5,,,
23212,TRD2022101501396,0733272200714581,1,Pekayon Jaya,17148,Pohgading Timur,83654,REG23,1,10,,
23213,TRD2022101501401,0733272200714698,1,Pekayon Jaya,17148,Lombong Timur,91453,REG23,5,,,
23214,TRD2022101501408,0733272200714755,1,Pekayon Jaya,17148,Mamasa,91362,REG23,3,,,
23215,TRD2022101501409,0733272200714862,1,Pekayon Jaya,17148,Tombulilato,96585,REG23,5,,,
23216,TRD2022101501412,0733272200714813,1,Pekayon Jaya,17148,Banyurasa,46155,REG23,3,,,
23217,TRD2022101501416,0733272200714938,1,Pekayon Jaya,17148,Pernyah,38766,REG23,3,,,
23218,TRD2022101501422,0733272200715117,1,Pekayon Jaya,17148,Mokel Morid,86572,REG23,1,10,,
23219,TRD2022101501426,0733272200715224,1,Pekayon Jaya,17148,Balane,94362,REG23,5,,,
23220,TRD2022101501432,0733272200715299,1,Pekayon Jaya,17148,Uwuran Satu,95954,REG23,3,,,
23221,TRD2022101501436,0733272200715240,1,Pekayon Jaya,17148,Seuneubok Pangou,24458,REG23,3,,,
23222,TRD2022101501446,0733272200715356,1,Pekayon Jaya,17148,Bonto Marannu,92254,REG23,5,,,
23223,TRD2022101501447,0733272200716636,1,Pekayon Jaya,17148,Pawod,24153,REG23,3,,,
23224,TRD2022101501457,0733272200715554,1,Pekayon Jaya,17148,Bulukunyi,92252,REG23,5,,,
23225,TRD2022101501468,0733272200715729,1,Pekayon Jaya,17148,Tri Manunggal,28464,REG23,2,,,
23226,TRD2022101501473,0733272200716040,1,Pekayon Jaya,17148,Tasuk,77352,REG23,5,,,
23227,TRD2022101501485,0733272200716453,1,Pekayon Jaya,17148,Kadoodan,95513,REG23,5,,,
23228,TRD2022101501487,0733272200716396,1,Pekayon Jaya,17148,Melasu Baru,77482,REG23,5,,,
23229,TRD2022101501491,0733272200716388,1,Pekayon Jaya,17148,Sei/Sungai Pasir Putih,29352,REG23,3,,,
23230,TRD2022101501497,0733272200716578,1,Pekayon Jaya,17148,Hajoran,22616,REG23,3,,,
23231,TRD2022101501555,2534902200819249,1,Bunigeulis,45556,Silo Bonto,21253,REG23,5,,,
23232,TRD2022101501556,2534902200819256,1,Bunigeulis,45556,Diha,84173,REG23,3,,,
23233,TRD2022101501563,2534902200819330,1,Bunigeulis,45556,Pulo Padang,21419,REG23,5,,,
23234,TRD2022101501568,2534902200819959,1,Bunigeulis,45556,Baiya,94142,REG23,5,,,
23235,TRD2022101501572,2534902200819405,1,Bunigeulis,45556,Baloi Permai,29431,REG23,2,,,
23236,TRD2022101501578,2534902200819462,1,Bunigeulis,45556,Bukit Padang,24394,REG23,5,,,
23237,TRD2022101501579,2534902200819504,1,Bunigeulis,45556,Wundupopi,93116,REG23,2,,,
23238,TRD2022101501582,2534902200819595,1,Bunigeulis,45556,Baadale,85912,REG23,3,,,
23239,TRD2022101501589,2534902200819678,1,Bunigeulis,45556,Bayunggede,80652,REG23,3,,,
23240,TRD2022101501590,2534902200819637,1,Bunigeulis,45556,Rante Angin,92982,REG23,5,,,
23241,TRD2022101501594,2534902200819546,1,Bunigeulis,45556,Batu Merah,29452,REG23,2,,,
23242,TRD2022101501599,2534902200819645,1,Bunigeulis,45556,Sambaliung,77371,REG23,5,,,
23243,TRD2022101501608,2534902200819736,1,Bunigeulis,45556,Bonder (Bondir),83572,REG23,2,,,
23244,TRD2022101501612,2534902200819868,1,Bunigeulis,45556,Patam Lestari,29427,REG23,2,,,
23245,TRD2022101501616,2534902200819785,1,Bunigeulis,45556,Liselande,86111,REG23,5,,,
23246,TRD2022101501619,2534902200819819,1,Bunigeulis,45556,Bukit Barisan,39371,REG23,5,,,
23247,TRD2022101501621,2534902200819843,1,Bunigeulis,45556,Rimokayu,22154,REG23,5,,,
23248,TRD2022101501629,2534902200819975,1,Bunigeulis,45556,Pasir Mayang,78876,REG23,5,,,
23249,TRD2022101501631,2534902200820023,1,Bunigeulis,45556,Mayang Mangurai,36129,REG23,2,,,
23250,TRD2022101501633,2534902200820007,1,Bunigeulis,45556,Batang Ayumi Jae,22716,REG23,3,,,
23251,TRD2022101501634,2534902200820015,1,Bunigeulis,45556,Benoa,80361,REG23,1,,,
23252,TRD2022101501746,0733272200716990,1,Pekayon Jaya,17148,Kadam (Ayim/Oyim),99871,REG23,1,10,,
23253,TRD2022101501752,0733272200717063,1,Pekayon Jaya,17148,Birak,99777,REG23,1,10,,
23254,TRD2022101501758,0733272200717212,1,Pekayon Jaya,17148,Pohan Jae,22474,REG23,2,,,
23255,TRD2022101501770,0733272200717287,1,Pekayon Jaya,17148,Bengkol,95251,REG23,2,,,
23256,TRD2022101501796,0733272200717642,1,Pekayon Jaya,17148,Aplasi,85614,REG23,3,,,
23257,TRD2022101501799,0733272200717527,1,Pekayon Jaya,17148,Kuler (Tunas Baru),99616,REG23,6,,,
23258,TRD2022101501800,0733272200717550,1,Pekayon Jaya,17148,Mallusetasi,91111,REG23,3,,,
23259,TRD2022101501802,0733272200717576,1,Pekayon Jaya,17148,Bengkol,95251,REG23,2,,,
23260,TRD2022101501818,0733272200717774,1,Pekayon Jaya,17148,Manado Tua Satu,95231,REG23,2,,,
23261,TRD2022101501827,0733272200717824,1,Pekayon Jaya,17148,Tanah Raja,97713,REG23,2,,,
23262,TRD2022101501846,0733272200717980,1,Pekayon Jaya,17148,Koromatantu,94971,REG23,5,,,
23263,TRD2022101501848,0733272200718079,1,Pekayon Jaya,17148,Kota Baringin (Beringin),22521,REG23,2,,,
23264,TRD2022101501854,0733272200718053,1,Pekayon Jaya,17148,Perkebunan Tunggul 45,21273,REG23,3,,,
23265,TRD2022101501860,0733272200718202,1,Pekayon Jaya,17148,Tanah Raja,97713,REG23,2,,,
23266,TRD2022101501871,0733272200720257,1,Pekayon Jaya,17148,Bumi Harjo,94765,REG23,5,,,
23267,TRD2022101501890,0733272200718434,1,Pekayon Jaya,17148,Suka Makmur,24782,REG23,2,,,
23268,TRD2022101501900,0733272200718558,1,Pekayon Jaya,17148,Yokiwa,99359,REG23,6,,,
23269,TRD2022101501916,0733272200718780,1,Pekayon Jaya,17148,Medan Krio,20351,REG23,3,,,
23270,TRD2022101501920,0733272200718707,1,Pekayon Jaya,17148,Kwadeware (Kanda),99358,REG23,4,,,
23271,TRD2022101501922,0733272200718798,1,Pekayon Jaya,17148,Tunggal Warga,34682,REG23,2,,,
23272,TRD2022101501928,0733272200720315,1,Pekayon Jaya,17148,Benoa,80361,REG23,1,,,
23273,TRD2022101501932,0733272200718756,1,Pekayon Jaya,17148,Tumbang Lahang,74454,REG23,3,,,
23274,TRD2022101501936,0733272200720299,1,Pekayon Jaya,17148,Pencong,90244,REG23,5,,,
23275,TRD2022101501956,0733272200719606,1,Pekayon Jaya,17148,Benua Harapan,75654,REG23,1,10,,
23276,TRD2022101501960,0733272200719028,1,Pekayon Jaya,17148,Baru,94221,REG23,2,,,
23277,TRD2022101501961,0733272200719283,1,Pekayon Jaya,17148,Tatelu Satu,95373,REG23,5,,,
23278,TRD2022101501968,0733272200719366,1,Pekayon Jaya,17148,Iluta,96271,REG23,5,,,
23279,TRD2022101501969,0733272200719275,1,Pekayon Jaya,17148,Suka Makmur,24782,REG23,2,,,
23280,TRD2022101501972,0733272200719390,1,Pekayon Jaya,17148,Babura Sunggal,20121,REG23,1,,,
23281,TRD2022101501981,0733272200719044,1,Pekayon Jaya,17148,Kalembu Kuni,87217,REG23,3,,,
23282,TRD2022101501995,0733272200719143,1,Pekayon Jaya,17148,Manola,87284,REG23,3,,,
23283,TRD2022101501997,0733272200719259,1,Pekayon Jaya,17148,Nijang,84316,REG23,3,,,
23284,TRD2022101502002,0733272200719267,1,Pekayon Jaya,17148,Bukaka,95782,REG23,5,,,
23285,TRD2022101502016,0733272200719408,1,Pekayon Jaya,17148,Air Lintang,31311,REG23,2,,,
23286,TRD2022101502040,0733272200719812,1,Pekayon Jaya,17148,Ambarawang Laut,75274,REG23,5,,,
23287,TRD2022101502044,0733272200719846,1,Pekayon Jaya,17148,Malinau Hulu,77554,REG23,3,,,
23288,TRD2022101502045,0733272200719713,1,Pekayon Jaya,17148,Aur Gading,37481,REG23,2,,,
23289,TRD2022101502049,0733272200719887,1,Pekayon Jaya,17148,Malinau Hulu,77554,REG23,3,,,
23290,TRD2022101502061,0733272200719903,1,Pekayon Jaya,17148,Tumbang Jelemu,74562,REG23,1,10,,
23291,TRD2022101502249,0733272200720620,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
23292,TRD2022101502410,2534902200820957,1,Bunigeulis,45556,Kuanino,85119,REG23,2,,,
23293,TRD2022101502412,2534902200820759,1,Bunigeulis,45556,Nyiin,79357,REG23,5,,,
23294,TRD2022101502417,2534902200820825,1,Bunigeulis,45556,Seuneubok Pangou,24458,REG23,5,,,
23295,TRD2022101502424,2534902200820965,1,Bunigeulis,45556,Pencong,90244,REG23,5,,,
23296,TRD2022101502432,2534902200820999,1,Bunigeulis,45556,Tampumia Radda,91994,REG23,3,,,
23297,TRD2022101502435,2534902200821005,1,Bunigeulis,45556,Anaiwoi,93118,REG23,2,,,
23298,TRD2022101700560,2534902200822284,1,Bunigeulis,45556,Wadumedi (Wadumeddi),85391,REG23,1,10,,
23299,TRD2022101700562,2534902200822292,1,Bunigeulis,45556,Duo Koto,26471,REG23,5,,,
23300,TRD2022101700567,2534902200822326,1,Bunigeulis,45556,Tanah Pilih,30971,REG23,4,,,
23301,TRD2022101700576,2534902200822409,1,Bunigeulis,45556,Baro Bluek,24171,REG23,5,,,
23302,TRD2022101700577,2534902200822417,1,Bunigeulis,45556,Bendungan Hilir,10210,REG23,1,,,
23303,TRD2022101700580,2534902200822458,1,Bunigeulis,45556,Tarutung,37175,REG23,5,,,
23304,TRD2022101700581,2534902200822474,1,Bunigeulis,45556,Payung Sekaki,28558,REG23,5,,,
23305,TRD2022101700595,2534902200822599,1,Bunigeulis,45556,Silian Tengah,95998,REG23,5,,,
23306,TRD2022101700614,2534902200822797,1,Bunigeulis,45556,Nisombalia,90552,REG23,5,,,
23307,TRD2022101700615,2534902200822789,1,Bunigeulis,45556,Silantom Tonga,22472,REG23,5,,,
23308,TRD2022101700616,2534902200822813,1,Bunigeulis,45556,Benangin V / 5,73881,REG23,5,,,
23309,TRD2022101700623,0733272200720877,1,Pekayon Jaya,17148,Aur Gading,37481,REG23,2,,,
23310,TRD2022101700625,0733272200720919,1,Pekayon Jaya,17148,Teluk Sono,28559,REG23,3,,,
23311,TRD2022101700642,0733272200721123,1,Pekayon Jaya,17148,Perjuangan,22873,REG23,1,10,,
23312,TRD2022101700643,0733272200721057,1,Pekayon Jaya,17148,Rabasahain,85763,REG23,1,10,,
23313,TRD2022101700645,0733272200721834,1,Pekayon Jaya,17148,Lakarsantri,60211,REG23,1,,,
23314,TRD2022101700649,0733272200721156,1,Pekayon Jaya,17148,Gunung Sari,28471,REG23,3,,,
23315,TRD2022101700656,0733272200721859,1,Pekayon Jaya,17148,Lubuk Keranji,28384,REG23,3,,,
23316,TRD2022101700659,0733272200721222,1,Pekayon Jaya,17148,Abianbase,80515,REG23,2,,,
23317,TRD2022101700663,0733272200721248,1,Pekayon Jaya,17148,Ancol,14430,REG23,1,,,
23318,TRD2022101700664,0733272200721263,1,Pekayon Jaya,17148,Karangkepuh,42454,REG23,3,,,
23319,TRD2022101700670,0733272200721370,1,Pekayon Jaya,17148,Bumi Harjo,94765,REG23,5,,,
23320,TRD2022101700679,0733272200721420,1,Pekayon Jaya,17148,Balebandung Jaya,41262,REG23,3,,,
23321,TRD2022101700682,0733272200721396,1,Pekayon Jaya,17148,Barumbung,91352,REG23,5,,,
23322,TRD2022101700684,0733272200721479,1,Pekayon Jaya,17148,Mekar Baru,78391,REG23,1,,,
23323,TRD2022101700685,0733272200721487,1,Pekayon Jaya,17148,Panyindangan,41167,REG23,3,,,
23324,TRD2022101700687,0733272200721669,1,Pekayon Jaya,17148,Bantrung,59461,REG23,3,,,
23325,TRD2022101700694,0733272200721776,1,Pekayon Jaya,17148,Tanjung Raya,31173,REG23,3,,,
23326,TRD2022101700695,0733272200721552,1,Pekayon Jaya,17148,Tanjung Perawan,74872,REG23,1,10,,
23327,TRD2022101700699,0733272200721537,1,Pekayon Jaya,17148,Tende,75778,REG23,1,10,,
23328,TRD2022101700703,0733272200721511,1,Pekayon Jaya,17148,Bahomakmur,94974,REG23,5,,,
23329,TRD2022101700705,0733272200721693,1,Pekayon Jaya,17148,Bocco,90981,REG23,5,,,
23330,TRD2022101700711,0733272200721891,1,Pekayon Jaya,17148,Lombo,91691,REG23,5,,,
23331,TRD2022101700716,0733272200721966,1,Pekayon Jaya,17148,Nobal,78655,REG23,5,,,
23332,TRD2022101700717,0733272200721768,1,Pekayon Jaya,17148,Tri Manunggal,28464,REG23,2,,,
23333,TRD2022101700722,0733272200722303,1,Pekayon Jaya,17148,Kayu Agung,15520,REG23,1,,,
23334,TRD2022101700723,0733272200721909,1,Pekayon Jaya,17148,Batu Kucing,37491,REG23,3,,,
23335,TRD2022101700733,0733272200722055,1,Pekayon Jaya,17148,Uso,94762,REG23,5,,,
23336,TRD2022101700735,0733272200721958,1,Pekayon Jaya,17148,Ambarawang Laut,75274,REG23,5,,,
23337,TRD2022101700736,0733272200721941,1,Pekayon Jaya,17148,Medan Sinembah,20362,REG23,2,,,
23338,TRD2022101700742,0733272200722006,1,Pekayon Jaya,17148,Wudi,86591,REG23,1,10,,
23339,TRD2022101700743,0733272200722022,1,Pekayon Jaya,17148,Pinang Mancung,20998,REG23,2,,,
23340,TRD2022101700744,0733272200722147,1,Pekayon Jaya,17148,Alue Kuyun,23662,REG23,3,,,
23341,TRD2022101700746,0733272200722253,1,Pekayon Jaya,17148,Kale Komara,92221,REG23,5,,,
23342,TRD2022101700748,0733272200722345,1,Pekayon Jaya,17148,Cempaka Mulia Barat,74354,REG23,5,,,
23343,TRD2022101700751,0733272200722097,1,Pekayon Jaya,17148,Paselloreng,90954,REG23,5,,,
23344,TRD2022101700761,0733272200722279,1,Pekayon Jaya,17148,Gunung Besar,72213,REG23,5,,,
23345,TRD2022101700762,0733272200722444,1,Pekayon Jaya,17148,Bukit Padang,24394,REG23,3,,,
23346,TRD2022101700765,0733272200722295,1,Pekayon Jaya,17148,Pangkajene,91611,REG23,5,,,
23347,TRD2022101700770,0733272200722220,1,Pekayon Jaya,17148,Riam Durian,74161,REG23,5,,,
23348,TRD2022101700773,0733272200722436,1,Pekayon Jaya,17148,Taima,94752,REG23,5,,,
23349,TRD2022101700774,0733272200722212,1,Pekayon Jaya,17148,Batang Kabung / Kabuang,25519,REG23,2,,,
23350,TRD2022101700776,0733272200722378,1,Pekayon Jaya,17148,Iwoimenda,93552,REG23,5,,,
23351,TRD2022101700783,0733272200722493,1,Pekayon Jaya,17148,Golo Lalong,86571,REG23,1,10,,
23352,TRD2022101700883,0733272200722501,1,Pekayon Jaya,17148,Peta,91959,REG23,5,,,
23353,TRD2022101700891,0733272200722592,1,Pekayon Jaya,17148,Tegallalang,80561,REG23,3,,,
23354,TRD2022101700901,0733272200722683,1,Pekayon Jaya,17148,Wawolatoma,93461,REG23,5,,,
23355,TRD2022101700904,0733272200722733,1,Pekayon Jaya,17148,Cakung Barat,13910,REG23,1,,,
23356,TRD2022101701097,0733272200722782,1,Pekayon Jaya,17148,Morombo Pantai,93352,REG23,5,,,
23357,TRD2022101701100,0733272200722808,1,Pekayon Jaya,17148,Koromatantu,94971,REG23,5,,,
23358,TRD2022101701104,0733272200722832,1,Pekayon Jaya,17148,Biyonga,96212,REG23,3,,,
23359,TRD2022101701123,0733272200724028,1,Pekayon Jaya,17148,Panjer,80225,REG23,1,,,
23360,TRD2022101701124,0733272200723087,1,Pekayon Jaya,17148,Perdamaian,24475,REG23,2,,,
